Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -32,37374; 0; -33,89561; 0; -32,37374; 0
1; -32,37374; 0; -33,11209; 0; -32,37374; 0
2; -32,36894; 0; -32,68283; 0; -32,36894; 0
3; -32,36894; 0; -32,63255; 0; -32,36894; 0
4; -32,36915; 0; -32,63013; 0; -32,36915; 0
5; -32,36394; 0; -32,67892; 0; -32,36394; 0
6; -32,35852; 0; -32,87928; 0; -32,35852; 0
7; -32,35769; 0; -32,42177; 0; -32,35769; 0
8; -32,35769; 0; -32,76453; 0; -32,35769; 0
9; -32,35498; 0; -32,51134; 0; -32,35498; 0
10; -32,3581; 0; -32,71319; 0; -32,3581; 0
11; -32,35769; 0; -32,51377; 0; -32,35769; 0
12; -32,35081; 0; -32,80762; 0; -32,35081; 0
13; -32,32558; 0; -32,65714; 0; -32,32558; 0
14; -27,33121; 0; -32,05232; 0; -27,33121; 0
15; -27,33121; 0; -32,29873; 0; -27,33121; 0
16; -31,3283; 0; -31,98907; 0; -31,3283; 0
17; -31,32767; 0; -31,6829; 0; -31,32767; 0
18; -31,30849; 0; -31,69149; 0; -31,30849; 0
19; -31,32288; 0; -31,61684; 0; -31,32288; 0
20; -31,32288; 0; -31,61729; 0; -31,32288; 0
21; -31,32183; 0; -31,48585; 0; -31,32183; 0
22; -31,32642; 0; -31,38777; 0; -31,32642; 0
23; -31,29224; 0; -31,62017; 0; -31,29224; 0
24; -31,29265; 0; -31,81696; 0; -31,29265; 0
25; -31,32642; 0; -31,54308; 0; -31,32642; 0
26; -31,32559; 0; -31,5841; 0; -31,32559; 0
27; -31,2914; 0; -31,57325; 0; -31,2914; 0
28; -31,28973; 0; -31,62023; 0; -31,28973; 0
29; -31,32329; 0; -31,58014; 0; -31,32329; 0
30; -26,34184; 0; -31,18179; 0; -26,34184; 0
31; -31,29161; 0; -31,55894; 0; -31,29161; 0
32; -31,29099; 0; -31,86214; 0; -31,29099; 0
33; -31,29078; 0; -31,67551; 0; -31,29078; 0
34; -31,32183; 0; -31,52841; 0; -31,32183; 0
35; -31,29057; 0; -31,70849; 0; -31,29057; 0
36; -31,28994; 0; -31,61031; 0; -31,28994; 0
37; -31,31871; 0; -31,53059; 0; -31,31871; 0
38; -31,32204; 0; -31,72038; 0; -31,32204; 0
39; -31,29015; 0; -31,69684; 0; -31,29015; 0
40; -31,28973; 0; -31,61303; 0; -31,28973; 0
41; -31,31871; 0; -31,51962; 0; -31,31871; 0
42; -31,29203; 0; -31,47459; 0; -31,29203; 0
43; -31,29015; 0; -31,60652; 0; -31,29015; 0
44; -31,29015; 0; -31,52047; 0; -31,29015; 0
45; -31,32183; 0; -31,53006; 0; -31,32183; 0
46; -31,32183; 0; -31,4187; 0; -31,32183; 0
47; -31,28994; 0; -31,45785; 0; -31,28994; 0
48; -31,28994; 0; -31,79742; 0; -31,28994; 0
49; -31,3185; 0; -31,47618; 0; -31,3185; 0
50; -31,31871; 0; -31,58426; 0; -31,31871; 0
51; -31,28973; 0; -31,69798; 0; -31,28973; 0
52; -31,28973; 0; -31,44721; 0; -31,28973; 0
53; -31,31871; 0; -31,46852; 0; -31,31871; 0
54; -31,31871; 0; -31,42838; 0; -31,31871; 0
55; -31,29099; 0; -31,51987; 0; -31,29099; 0
56; -31,29015; 0; -31,46543; 0; -31,29015; 0
57; -31,29161; 0; -31,62252; 0; -31,29161; 0
58; -31,30558; 0; -31,52417; 0; -31,30558; 0
59; -31,29099; 0; -31,62; 0; -31,29099; 0
60; -31,28973; 0; -31,91919; 0; -31,28973; 0
61; -31,28973; 0; -31,57505; 0; -31,28973; 0
62; -31,3087; 0; -31,47526; 0; -31,3087; 0
63; -31,28911; 0; -31,56529; 0; -31,28911; 0
64; -31,28932; 0; -31,61577; 0; -31,28932; 0
65; -31,31287; 0; -31,57458; 0; -31,31287; 0
66; -31,29349; 0; -31,61137; 0; -31,29349; 0
67; -31,2889; 0; -32,04167; 0; -31,2889; 0
68; -31,2889; 0; -31,89598; 0; -31,2889; 0
69; -31,28911; 0; -31,72496; 0; -31,28911; 0
70; -31,32371; 0; -31,47962; 0; -31,32371; 0
71; -31,28911; 0; -31,96718; 0; -31,28911; 0
72; -31,28911; 0; -31,71629; 0; -31,28911; 0
73; -17,25492; 0; -30,77289; 0; -17,25492; 0
74; -17,25492; 0; -30,21087; 0; -17,25492; 0
75; -17,24825; 0; -30,16128; 0; -17,24825; 0
76; -17,26618; 0; -30,56846; 0; -17,26618; 0
77; -17,25242; 0; -27,61449; 0; -17,25242; 0
78; -17,25242; 0; -26,40762; 0; -17,25242; 0
79; -17,25242; 0; -26,61376; 0; -17,25242; 0
80; -17,26055; 0; -26,718; 0; -17,26055; 0
81; -17,2445; 0; -24,96354; 0; -17,2445; 0
82; -17,2445; 0; -25,0612; 0; -17,2445; 0
83; -17,27098; 0; -28,87947; 0; -17,27098; 0
84; -17,26785; 0; -25,61297; 0; -17,26785; 0
85; -17,25347; 0; -25,16028; 0; -17,25347; 0
86; -17,25618; 0; -25,61788; 0; -17,25618; 0
87; -11,20928; 0; -23,34815; 0; -11,20928; 0
88; -11,21574; 0; -22,94708; 0; -11,21574; 0
89; -10,23408; 0; -24,56182; 0; -10,23408; 0
90; -10,2345; 0; -21,04784; 0; -10,2345; 0
91; -10,25534; 0; -20,58813; 0; -10,25534; 0
92; -10,21303; 0; -18,97723; 0; -10,21303; 0
93; -10,2124; 0; -16,26982; 0; -10,2124; 0
94; -10,26576; 0; -17,82046; 0; -10,26576; 0
95; -10,21261; 0; -18,41596; 0; -10,21261; 0
96; -10,21261; 0; -16,00629; 0; -10,21261; 0
97; -10,23533; 0; -18,34029; 0; -10,23533; 0
98; -11,21094; 0; -14,15107; 0; -11,21094; 0
99; -10,23533; 0; -16,20913; 0; -10,23533; 0
100; -10,22616; 0; -18,92699; 0; -10,22616; 0
101; -10,21344; 0; -16,62507; 0; -10,21344; 0
102; -10,21344; 0; -15,80525; 0; -10,21344; 0
103; -10,21949; 0; -14,84976; 0; -10,21949; 0
104; -10,22762; 0; -15,40579; 0; -10,22762; 0
105; -10,2149; 0; -18,36883; 0; -10,2149; 0
106; -10,21469; 0; -16,20283; 0; -10,21469; 0
107; -10,2149; 0; -13,56547; 0; -10,2149; 0
108; -10,20511; 0; -17,61288; 0; -10,20511; 0
109; -10,21845; 0; -19,2322; 0; -10,21845; 0
110; -10,21907; 0; -19,99157; 0; -10,21907; 0
111; -10,237; 0; -17,384; 0; -10,237; 0
112; -10,23783; 0; -20,08298; 0; -10,23783; 0
113; -10,21511; 0; -16,65552; 0; -10,21511; 0
114; -10,2149; 0; -14,94121; 0; -10,2149; 0
115; -10,22136; 0; -14,95591; 0; -10,22136; 0
116; -10,21532; 0; -17,51707; 0; -10,21532; 0
117; -10,21782; 0; -18,50921; 0; -10,21782; 0
118; -10,21741; 0; -18,41504; 0; -10,21741; 0
119; -10,21782; 0; -14,10476; 0; -10,21782; 0
120; -10,2172; 0; -13,59747; 0; -10,2172; 0
121; -10,21782; 0; -15,75883; 0; -10,21782; 0
122; -10,21073; 0; -16,85187; 0; -10,21073; 0
123; -10,20657; 0; -18,05962; 0; -10,20657; 0
124; -10,20615; 0; -15,25812; 0; -10,20615; 0
125; -10,21991; 0; -15,0053; 0; -10,21991; 0
126; -10,21615; 0; -15,06243; 0; -10,21615; 0
127; -10,20865; 0; -16,10843; 0; -10,20865; 0
128; -10,21136; 0; -12,99998; 0; -10,21136; 0
129; -10,21615; 0; -15,70203; 0; -10,21615; 0
130; -10,21595; 0; -16,15522; 0; -10,21595; 0
131; -10,21824; 0; -15,68753; 0; -10,21824; 0
132; -10,21428; 0; -16,31413; 0; -10,21428; 0
133; -10,21949; 0; -17,56892; 0; -10,21949; 0
134; -10,21615; 0; -16,30497; 0; -10,21615; 0
135; -8,17655; 0; -17,97491; 0; -8,17655; 0
136; -8,163627; 0; -17,81727; 0; -8,163627; 0
137; -8,170297; 0; -16,50659; 0; -8,170297; 0
