Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
28; 279,3287; 729,5999; 237,0263; 319,5694; 279,3287; 729,5999
29; 279,9991; 735,4469; 235,725; 355,6459; 279,9991; 735,4469
30; 279,5923; 710,8398; 239,7453; 313,5099; 279,5923; 710,8398
31; 279,6032; 732,9709; 232,3863; 422,2071; 279,6032; 732,9709
32; 279,9151; 747,8624; 247,2081; 356,4641; 279,9151; 747,8624
33; 279,2188; 696,8389; 243,074; 304,6867; 279,2188; 696,8389
34; 279,7542; 723,9721; 242,5119; 384,6322; 279,7542; 723,9721
35; 280,2004; 758,6791; 243,6695; 269,6073; 280,2004; 758,6791
36; 280,8551; 738,9603; 251,873; 322,4286; 280,8551; 738,9603
37; 280,4658; 704,4513; 216,2681; 201,4752; 280,4658; 704,4513
38; 280,0308; 727,6712; 244,6392; 177,7379; 280,0308; 727,6712
39; 280,2161; 715,784; 239,2553; 283,5238; 280,2161; 715,784
40; 280,7746; 712,7319; 242,9402; 346,4909; 280,7746; 712,7319
41; 280,2028; 737,6399; 239,7466; 262,7624; 280,2028; 737,6399
42; 280,1342; 612,7709; 237,0679; 283,2949; 280,1342; 612,7709
43; 280,7157; 709,0912; 216,0037; 222,1776; 280,7157; 709,0912
44; 280,7961; 723,7669; 244,5354; 255,6621; 280,7961; 723,7669
45; 280,7166; 575,6284; 226,9882; 267,508; 280,7166; 575,6284
46; 280,718; 653,4669; 245,7713; 325,1824; 280,718; 653,4669
47; 280,0925; 737,5403; 236,8355; 332,275; 280,0925; 737,5403
48; 279,8963; 690,9527; 236,1621; 203,5504; 279,8963; 690,9527
49; 281,0824; 726,3308; 253,2039; 323,2468; 281,0824; 726,3308
50; 280,4209; 697,4012; 246,7055; 243,7574; 280,4209; 697,4012
51; 281,085; 694,0566; 246,5099; 218,0606; 281,085; 694,0566
52; 271,2026; 743,9856; 211,3146; 203,3047; 271,2026; 743,9856
53; 279,5686; 696,9371; 254,8194; 296,9376; 279,5686; 696,9371
54; 279,6116; 732,7627; 243,2077; 222,1043; 279,6116; 732,7627
55; 279,359; 681,5192; 233,6282; 304,4511; 279,359; 681,5192
56; 279,9469; 692,6055; 226,1709; 281,0065; 279,9469; 692,6055
57; 269,3209; 709,6563; 227,1945; 288,2112; 269,3209; 709,6563
58; 279,7731; 696,4122; 231,384; 324,218; 279,7731; 696,4122
59; 270,0454; 715,5149; 212,3174; 313,4623; 270,0454; 715,5149
60; 279,9013; 736,1342; 232,8689; 218,9243; 279,9013; 736,1342
61; 279,8531; 671,0931; 236,592; 248,0935; 279,8531; 671,0931
62; 269,2197; 754,3761; 236,2802; 216,0571; 269,2197; 754,3761
63; 269,3103; 723,2473; 228,067; 266,5064; 269,3103; 723,2473
64; 279,6038; 720,3813; 232,2552; 271,0478; 279,6038; 720,3813
65; 279,4181; 741,4893; 238,4541; 408,9453; 279,4181; 741,4893
66; 280,0497; 732,3187; 234,7526; 243,9852; 280,0497; 732,3187
67; 279,9325; 684,063; 259,9131; 317,8602; 279,9325; 684,063
68; 279,9083; 668,0996; 235,3088; 244,5455; 279,9083; 668,0996
69; 279,9911; 751,4351; 209,6092; 333,3017; 279,9911; 751,4351
70; 279,9274; 777,5566; 241,6159; 340,4092; 279,9274; 777,5566
71; 280,1919; 778,5714; 231,2308; 318,2787; 280,1919; 778,5714
72; 280,0831; 763,7958; 233,4248; 346,8351; 280,0831; 763,7958
73; 280,6029; 687,238; 217,1153; 247,9297; 280,6029; 687,238
74; 280,8798; 720,4167; 235,2263; 324,8709; 280,8798; 720,4167
75; 280,6372; 715,0017; 238,8122; 318,5571; 280,6372; 715,0017
76; 280,3432; 731,7335; 221,3722; 287,9028; 280,3432; 731,7335
77; 279,8388; 753,4028; 239,9762; 297,7506; 279,8388; 753,4028
78; 279,9623; 699,0499; 228,1849; 309,5916; 279,9623; 699,0499
79; 280,0913; 726,165; 249,3337; 326,2521; 280,0913; 726,165
80; 269,3411; 705,2241; 231,183; 185,3209; 269,3411; 705,2241
81; 279,3995; 704,4719; 233,6914; 245,7942; 279,3995; 704,4719
82; 280,0727; 714,4361; 239,443; 354,4094; 280,0727; 714,4361
83; 279,7328; 686,4827; 252,5393; 321,4659; 279,7328; 686,4827
84; 280,0891; 810,0311; 245,5391; 380,1942; 280,0891; 810,0311
85; 280,0913; 773,1264; 233,6018; 326,2336; 280,0913; 773,1264
86; 279,9571; 753,6654; 255,0129; 271,3942; 279,9571; 753,6654
87; 279,9509; 761,2503; 238,2716; 361,6171; 279,9509; 761,2503
88; 279,9275; 726,1719; 252,5648; 311,0178; 279,9275; 726,1719
89; 279,8327; 736,754; 226,0933; 413,1525; 279,8327; 736,754
90; 279,8634; 776,983; 240,9088; 347,3304; 279,8634; 776,983
91; 279,9644; 772,3037; 239,5732; 227,8568; 279,9644; 772,3037
92; 279,4178; 786,0089; 227,8272; 400,5666; 279,4178; 786,0089
93; 280,2014; 771,3929; 252,6841; 419,5082; 280,2014; 771,3929
94; 279,8824; 762,9653; 236,3791; 385,2563; 279,8824; 762,9653
95; 279,5103; 757,7584; 229,2674; 332,2247; 279,5103; 757,7584
96; 280,1893; 772,5226; 227,7779; 286,4745; 280,1893; 772,5226
97; 280,1896; 816,594; 227,6855; 300,0689; 280,1896; 816,594
98; 280,1604; 765,6097; 230,2459; 275,6343; 280,1604; 765,6097
99; 279,5354; 835,0008; 237,976; 428,6107; 279,5354; 835,0008
100; 279,5354; 835,0008; 237,976; 428,6107; 279,5354; 835,0008

