Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 90,26659; 0; 90,26234; 0; 90,26659; 0
1; 102,2648; 0; 90,7704; 0; 102,2648; 0
2; 100,2111; 0; 93,61014; 0; 100,2111; 0
3; 92,33331; 0; 92,3318; 0; 92,33331; 0
4; 96,32238; 0; 92,82317; 0; 96,32238; 0
5; 90,27794; 0; 90,27747; 0; 90,27794; 0
6; 94,23315; 0; -0,4678907; 0; 94,23315; 0
7; 96,26711; 0; 93,96538; 0; 96,26711; 0
8; 94,22309; 0; 28,6208; 0; 94,22309; 0
9; 94,25459; 0; -4,145694; 0; 94,25459; 0
10; 98,31358; 0; 94,11089; 0; 98,31358; 0
11; 96,26308; 0; 93,66276; 0; 96,26308; 0
12; 96,27572; 0; 93,37212; 0; 96,27572; 0
13; 100,2824; 0; 72,58324; 0; 100,2824; 0
14; 102,2688; 0; 78,07549; 0; 102,2688; 0
15; 96,20345; 0; 23,50415; 0; 96,20345; 0
16; 96,28375; 0; 91,7861; 0; 96,28375; 0
17; 90,25897; 0; 90,25655; 0; 90,25897; 0
18; 98,28331; 0; 96,17654; 0; 98,28331; 0
19; 96,23447; 0; 63,92933; 0; 96,23447; 0
20; 98,30789; 0; 93,01924; 0; 98,30789; 0
21; 98,31533; 0; 94,81252; 0; 98,31533; 0
22; 96,23867; 0; 94,13528; 0; 96,23867; 0
23; 96,27388; 0; 94,07381; 0; 96,27388; 0
24; 98,30023; 0; 95,49752; 0; 98,30023; 0
25; 100,2843; 0; 96,17829; 0; 100,2843; 0
26; 90,22899; 0; 39,62254; 0; 90,22899; 0
27; 100,3067; 0; 94,30614; 0; 100,3067; 0
28; 98,21316; 0; 92,71895; 0; 98,21316; 0
29; 96,22558; 0; 86,02264; 0; 96,22558; 0
30; 100,2662; 0; 96,6696; 0; 100,2662; 0
31; 96,29243; 0; 93,79136; 0; 96,29243; 0
32; 90,28352; 0; 90,28221; 0; 90,28352; 0
33; 98,28708; 0; 95,38643; 0; 98,28708; 0
34; 104,2834; 0; 59,97008; 0; 104,2834; 0
35; 94,28197; 0; 91,58156; 0; 94,28197; 0
36; -3,758559; 0; -6,258719; 0; -3,758559; 0
37; 96,25939; 0; 88,66068; 0; 96,25939; 0
38; 96,26231; 0; 94,06189; 0; 96,26231; 0
39; 98,30655; 0; 96,00458; 0; 98,30655; 0
40; 98,30106; 0; 96,09805; 0; 98,30106; 0
41; 96,24332; 0; 94,63906; 0; 96,24332; 0
42; 104,2682; 0; 100,059; 0; 104,2682; 0
43; 94,23911; 0; 92,92744; 0; 94,23911; 0
44; 98,31456; 0; 95,51143; 0; 98,31456; 0
45; 98,32029; 0; 95,12157; 0; 98,32029; 0
46; 104,2431; 0; 85,14159; 0; 104,2431; 0
47; 96,23568; 0; 9,432551; 0; 96,23568; 0
48; 96,24088; 0; 90,02952; 0; 96,24088; 0
49; 92,31216; 0; 92,31178; 0; 92,31216; 0
50; 94,31762; 0; 92,42319; 0; 94,31762; 0
51; 102,2037; 0; 86,30868; 0; 102,2037; 0
52; 102,2931; 0; 93,32631; 0; 102,2931; 0
53; 98,26385; 0; 56,26138; 0; 98,26385; 0
54; 94,23087; 0; 91,33928; 0; 94,23087; 0
55; 106,2636; 0; 93,76755; 0; 106,2636; 0
56; 94,25594; 0; 90,56294; 0; 94,25594; 0
57; 96,26819; 0; 91,77787; 0; 96,26819; 0
58; 104,2914; 0; 80,48104; 0; 104,2914; 0
59; 102,3017; 0; 92,19742; 0; 102,3017; 0
60; 98,25537; 0; 92,54867; 0; 98,25537; 0
61; 168,2322; 0; 99,13304; 0; 168,2322; 0
62; 100,2397; 0; 85,3391; 0; 100,2397; 0
63; 98,28266; 0; 74,77492; 0; 98,28266; 0
64; 98,2164; 0; 88,31286; 0; 98,2164; 0
65; 100,2785; 0; 96,97749; 0; 100,2785; 0
66; -7,755665; 0; -9,650542; 0; -7,755665; 0
67; -1,737659; 0; -7,228323; 0; -1,737659; 0
68; 96,28133; 0; 93,1914; 0; 96,28133; 0
69; 98,30616; 0; 95,71263; 0; 98,30616; 0
70; 98,30616; 0; 95,71263; 0; 98,30616; 0

