Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
220;-190330;-224840;-193740.5;-227510;-190330;-224840
221;-186170;-224840;-194645.5;-227273;-186170;-224840
222;-185920;-226820;-193334;-227708;-185920;-226820
223;-184070;-225920;-191327;-227333;-184070;-225920
224;-187620;-224840;-193997;-227282;-187620;-224840
225;-182770;-226640;-192660.5;-227747;-182770;-226640
226;-179770;-224840;-192645.5;-227330;-179770;-224840
227;-184170;-224840;-193583.5;-227117;-184170;-224840
228;-190170;-224840;-194964.5;-227618;-190170;-224840
229;-187270;-223980;-193939;-227074;-187270;-223980
230;-187670;-224840;-193720;-226928;-187670;-224840
231;-187670;-224840;-194654;-226868;-187670;-224840
232;-183820;-224840;-193065.5;-227360;-183820;-224840
233;-183070;-225980;-192438;-227447;-183070;-225980
234;-184430;-226520;-191652;-227339;-184430;-226520
235;-180920;-224840;-193165;-227300;-180920;-224840
236;-185620;-225200;-193361;-227705;-185620;-225200
237;-184120;-226220;-192197.5;-227654;-184120;-226220
238;-180430;-226760;-191565;-227825;-180430;-226760
239;-185270;-226640;-193670;-227870;-185270;-226640
240;-186200;-224840;-193352;-227672;-186200;-224840
241;-188230;-227060;-193788.5;-227909;-188230;-227060
242;-187520;-224840;-193668;-227375;-187520;-224840
243;-184720;-226400;-193198.5;-227843;-184720;-226400
244;-180570;-227120;-192009;-227906;-180570;-227120
245;-186920;-225200;-192029.5;-227327;-186920;-225200
246;-185070;-224840;-194314;-227231;-185070;-224840
247;-184560;-224840;-193942;-227459;-184560;-224840
248;-182990;-226700;-194079.5;-227930;-182990;-226700
249;-182820;-225860;-192861;-227468;-182820;-225860
250;-197170;-223040;-205753;-224831;-197170;-223040
251;-197070;-224840;-203874.5;-225089;-197070;-224840
252;-197320;-220840;-203828;-224678;-197320;-220840
253;-196970;-220840;-202203;-225084;-196970;-220840
254;-196970;-220940;-206398.5;-224855;-196970;-220940
255;-196670;-220640;-200878;-224378;-196670;-220640
256;-196720;-220640;-201718;-225110;-196720;-220640
257;-196870;-224840;-205567;-225059;-196870;-224840
258;-196520;-224840;-201276;-225308;-196520;-224840
259;-197020;-220940;-200981.5;-224441;-197020;-220940
260;-196720;-221040;-203688;-224899;-196720;-221040
261;-197070;-221040;-204402;-224808;-197070;-221040
262;-196520;-220740;-202749.5;-224983;-196520;-220740
263;-197070;-224840;-201453;-225326;-197070;-224840
264;-196920;-224840;-204270.5;-225170;-196920;-224840
265;-197020;-224840;-201071;-225371;-197020;-224840
266;-196570;-224840;-199782.5;-225524;-196570;-224840
267;-197070;-224820;-198630;-225600;-197070;-224820
268;-197120;-220840;-200076.5;-224810;-197120;-220840
