Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -32,18687; 0; -33,67273; 0; -32,18687; 0
1; -32,18687; 0; -32,90604; 0; -32,18687; 0
2; -32,18447; 0; -32,49141; 0; -32,18447; 0
3; -32,18447; 0; -32,44127; 0; -32,18447; 0
4; -32,18457; 0; -32,44007; 0; -32,18457; 0
5; -32,18197; 0; -32,48946; 0; -32,18197; 0
6; -32,17926; 0; -32,68964; 0; -32,17926; 0
7; -32,17884; 0; -32,23588; 0; -32,17884; 0
8; -32,17884; 0; -32,58227; 0; -32,17884; 0
9; -32,17749; 0; -32,33067; 0; -32,17749; 0
10; -32,17905; 0; -32,53159; 0; -32,17905; 0
11; -32,17884; 0; -32,33188; 0; -32,17884; 0
12; -32,1754; 0; -32,62881; 0; -32,1754; 0
13; -32,16279; 0; -32,47858; 0; -32,16279; 0
14; -27,16561; 0; -31,87616; 0; -27,16561; 0
15; -27,16561; 0; -32,12437; 0; -27,16561; 0
16; -31,16415; 0; -31,81953; 0; -31,16415; 0
17; -31,16384; 0; -31,51644; 0; -31,16384; 0
18; -31,15425; 0; -31,52074; 0; -31,15425; 0
19; -31,16144; 0; -31,45842; 0; -31,16144; 0
20; -31,16144; 0; -31,45865; 0; -31,16144; 0
21; -31,16092; 0; -31,31793; 0; -31,16092; 0
22; -31,16321; 0; -31,21888; 0; -31,16321; 0
23; -31,14612; 0; -31,46008; 0; -31,14612; 0
24; -31,14633; 0; -31,65848; 0; -31,14633; 0
25; -31,16321; 0; -31,37154; 0; -31,16321; 0
26; -31,16279; 0; -31,41705; 0; -31,16279; 0
27; -31,1457; 0; -31,41163; 0; -31,1457; 0
28; -31,14487; 0; -31,46012; 0; -31,14487; 0
29; -31,16165; 0; -31,41507; 0; -31,16165; 0
30; -26,17686; 0; -31,01626; 0; -26,17686; 0
31; -31,14414; 0; -31,40277; 0; -31,14414; 0
32; -31,14549; 0; -31,8068; 0; -31,14549; 0
33; -31,14539; 0; -31,51276; 0; -31,14539; 0
34; -31,16092; 0; -31,36421; 0; -31,16092; 0
35; -31,14528; 0; -31,55425; 0; -31,14528; 0
36; -31,14497; 0; -31,45516; 0; -31,14497; 0
37; -31,15935; 0; -31,36529; 0; -31,15935; 0
38; -31,16102; 0; -31,56019; 0; -31,16102; 0
39; -31,14507; 0; -31,54843; 0; -31,14507; 0
40; -31,14487; 0; -31,45652; 0; -31,14487; 0
41; -31,15935; 0; -31,35981; 0; -31,15935; 0
42; -31,14601; 0; -31,31229; 0; -31,14601; 0
43; -31,14507; 0; -31,45326; 0; -31,14507; 0
44; -31,14507; 0; -31,36024; 0; -31,14507; 0
45; -31,16092; 0; -31,36503; 0; -31,16092; 0
46; -31,16092; 0; -31,25935; 0; -31,16092; 0
47; -31,14497; 0; -31,30392; 0; -31,14497; 0
