Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0;-195330;0;-197692.5;0;-195330;0
1;-190080;0;-197758;0;-190080;0
2;-192290;0;-200509;0;-192290;0
3;-194000;0;-198409;0;-194000;0
4;-195450;0;-198195;0;-195450;0
5;-191970;0;-196761.5;0;-191970;0
6;-197320;0;-204879;0;-197320;0
7;-197690;0;-203323.5;0;-197690;0
8;1420;0;-189377.5;0;1420;0
9;-197170;0;-199601.5;0;-197170;0
10;-196770;0;-199891;0;-196770;0
11;-193740;0;-195956.5;0;-193740;0
12;4480;0;-167013.5;0;4480;0
13;-730;0;-187528;0;-730;0
14;5440;0;65.5;0;5440;0
15;-196980;0;-200582.5;0;-196980;0
16;-195860;0;-199274;0;-195860;0
17;-195600;0;-205752.5;0;-195600;0
18;-182670;0;-200390;0;-182670;0
19;-193530;0;-197917;0;-193530;0
20;-2170;0;-189415;0;-2170;0
21;260;0;-194046;0;260;0
22;-177490;0;-194379.5;0;-177490;0
23;650;0;-150370.5;0;650;0
24;-183550;0;-195222;0;-183550;0
25;5260;0;-137585;0;5260;0
26;6720;0;-125068.5;0;6720;0
27;1400;0;-190292.5;0;1400;0
28;-2510;0;-189732;0;-2510;0
29;7130;0;-126379;0;7130;0
30;-196410;0;-200199.5;0;-196410;0
31;870;0;-159531;0;870;0
32;-197750;0;-198910;0;-197750;0
33;-195610;0;-201038;0;-195610;0
34;1290;0;-180604;0;1290;0
35;1640;0;-188900;0;1640;0
36;-184090;0;-193317;0;-184090;0
37;3010;0;-47900;0;3010;0
38;-195430;0;-199396;0;-195430;0
39;4540;0;-7660;0;4540;0
40;-950;0;-191112;0;-950;0
41;7100;0;-181882.5;0;7100;0
42;-191410;0;-197963;0;-191410;0
43;-194730;0;-198509;0;-194730;0
44;-197180;0;-199025;0;-197180;0
45;3260;0;-164913;0;3260;0
46;-197380;0;-198544;0;-197380;0
47;-188400;0;-192528;0;-188400;0
48;7430;0;-157909.5;0;7430;0
49;-192600;0;-197087;0;-192600;0
50;7670;0;-172884;0;7670;0
51;-184290;0;-192901;0;-184290;0
52;5130;0;-145669.5;0;5130;0
53;-194240;0;-199191.5;0;-194240;0
54;3320;0;-182572.5;0;3320;0
55;-186180;0;-192102.5;0;-186180;0
56;3890;0;-116166.5;0;3890;0
57;-185220;0;-191618;0;-185220;0
58;2710;0;-189493.5;0;2710;0
59;-181200;0;-188553.5;0;-181200;0
60;-189300;0;-193708.5;0;-189300;0
61;-189080;0;-192471;0;-189080;0
62;-194320;0;-198083;0;-194320;0
63;1840;0;-172821;0;1840;0
64;2210;0;-318.5;0;2210;0
65;-193710;0;-198058;0;-193710;0
66;-195260;0;-200170.5;0;-195260;0
67;-195130;0;-198726.5;0;-195130;0
68;-191390;0;-197521.5;0;-191390;0
69;-197040;0;-198922.5;0;-197040;0
70;-193030;0;-197023;0;-193030;0
71;-191610;0;-196315.5;0;-191610;0
72;-193330;0;-197792;0;-193330;0
73;3470;0;-187157;0;3470;0
74;4600;0;-157080;0;4600;0
75;2950;0;-186171;0;2950;0
76;-191160;0;-196484;0;-191160;0
77;-195120;0;-197123.5;0;-195120;0
78;-8900;0;-183345.5;0;-8900;0
79;-196290;0;-198816;0;-196290;0
80;3820;0;-166538;0;3820;0
81;-196030;0;-198461.5;0;-196030;0
82;3360;0;598;0;3360;0
83;-187270;0;-194065;0;-187270;0
84;-193360;0;-197785;0;-193360;0
85;30;0;-186167.5;0;30;0
86;-197390;0;-200569.5;0;-197390;0
87;-1870;0;-191419;0;-1870;0
88;2220;0;-10841.5;0;2220;0
89;-190970;0;-194726;0;-190970;0
90;-198310;0;-200759;0;-198310;0
91;-191570;0;-197358;0;-191570;0
92;-196830;0;-199220.5;0;-196830;0
93;-195970;0;-196837;0;-195970;0
94;-196570;0;-200834;0;-196570;0
95;1070;0;-178426;0;1070;0
96;6080;0;-175907;0;6080;0
97;-197460;0;-199409;0;-197460;0
98;-190750;0;-195261;0;-190750;0
99;-189840;0;-194202.5;0;-189840;0
100;-195400;0;-198531;0;-195400;0
101;1450;0;-188357;0;1450;0
102;-191710;0;-197003;0;-191710;0
103;-197210;0;-199998.5;0;-197210;0
104;-192970;0;-195675.5;0;-192970;0
105;-186990;0;-192040.5;0;-186990;0
106;3930;0;-125605.5;0;3930;0
107;2840;0;-182743.5;0;2840;0
108;-194980;0;-198656;0;-194980;0
109;4310;0;-188812.5;0;4310;0
110;-192280;0;-194928;0;-192280;0
111;-189160;0;-191835;0;-189160;0
112;1850;0;-169428.5;0;1850;0
113;5140;0;-137408.5;0;5140;0
114;5980;0;-116183.5;0;5980;0
115;80;0;-182464.5;0;80;0
116;5650;0;-167525.5;0;5650;0
117;4020;0;-168250;0;4020;0
118;3790;0;-182323.5;0;3790;0
119;-195930;0;-200920.5;0;-195930;0
120;5920;0;-126552;0;5920;0
121;-194400;0;-197648;0;-194400;0
122;-193410;0;-199801;0;-193410;0
123;-194370;0;-198033;0;-194370;0
124;4570;0;-116163;0;4570;0
125;-197450;0;-200223;0;-197450;0
126;-198680;0;-201439;0;-198680;0
127;-1980;0;-180718;0;-1980;0
128;-197820;0;-200053;0;-197820;0
129;-185860;0;-196335.5;0;-185860;0
130;-183740;0;-190450;0;-183740;0
131;-181020;0;-189032;0;-181020;0
132;-198090;0;-198590.5;0;-198090;0
133;-183340;0;-190810;0;-183340;0
134;-193200;0;-195030;0;-193200;0
135;-187330;0;-193911.5;0;-187330;0
136;-192890;0;-197643;0;-192890;0
