Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 990,756; 0; 49,96125; 0; 990,756; 0
1; 1160,783; 0; 108,494; 0; 1160,783; 0
2; 1160,783; 0; 96,41291; 0; 1160,783; 0
3; 1160,783; 0; 108,5373; 0; 1160,783; 0
4; 1160,783; 0; 128,7807; 0; 1160,783; 0
5; 1355,782; 0; 492,3542; 0; 1355,782; 0
6; 2431,204; 0; 844,8594; 0; 2431,204; 0
7; 2421,204; 0; 1056,234; 0; 2421,204; 0
8; 2426,298; 0; 1010,756; 0; 2426,298; 0
9; 2431,138; 0; 1496,622; 0; 2431,138; 0
10; 2426,138; 0; 1432,027; 0; 2426,138; 0
11; 2521,05; 0; 1365,337; 0; 2521,05; 0
12; 2711,102; 0; 1608,119; 0; 2711,102; 0
13; 2671,102; 0; 1431,013; 0; 2671,102; 0
14; 2691,102; 0; 1145,924; 0; 2691,102; 0
15; 2691,115; 0; 1497,084; 0; 2691,115; 0
16; 4547,492; 0; 1521,605; 0; 4547,492; 0
17; 4547,492; 0; 1625,661; 0; 4547,492; 0
18; 4547,479; 0; 1846,417; 0; 4547,479; 0
19; 4547,479; 0; 1673,399; 0; 4547,479; 0
20; 4552,479; 0; 1934,063; 0; 4552,479; 0
21; 4547,48; 0; 1936,159; 0; 4547,48; 0
22; 4547,48; 0; 1868,014; 0; 4547,48; 0
23; 4582,013; 0; 1866,783; 0; 4582,013; 0
24; 4582,013; 0; 1728,038; 0; 4582,013; 0
25; 4582,013; 0; 1822,245; 0; 4582,013; 0
26; 4582,013; 0; 2375,46; 0; 4582,013; 0
27; 4637,021; 0; 2260,095; 0; 4637,021; 0
28; 4587,013; 0; 2308,35; 0; 4587,013; 0
29; 4637,021; 0; 2109,976; 0; 4637,021; 0
30; 4582,013; 0; 2555,948; 0; 4582,013; 0
31; 4587,013; 0; 2666,146; 0; 4587,013; 0
32; 4797,02; 0; 2430,223; 0; 4797,02; 0
33; 4797,02; 0; 1929,654; 0; 4797,02; 0
34; 4797,02; 0; 2691,836; 0; 4797,02; 0
35; 4812,952; 0; 2452,765; 0; 4812,952; 0
36; 4862,664; 0; 2284,512; 0; 4862,664; 0
37; 4862,636; 0; 2313,203; 0; 4862,636; 0
38; 5007,691; 0; 2514,846; 0; 5007,691; 0
39; 5007,691; 0; 1913,933; 0; 5007,691; 0
40; 5043,095; 0; 2424,936; 0; 5043,095; 0
41; 5043,095; 0; 2258,961; 0; 5043,095; 0
42; 5043,092; 0; 2675,511; 0; 5043,092; 0
43; 5043,095; 0; 1998,314; 0; 5043,095; 0
44; 5043,095; 0; 2451,65; 0; 5043,095; 0
45; 5043,095; 0; 2466,93; 0; 5043,095; 0
46; 5157,605; 0; 2517,513; 0; 5157,605; 0
47; 5157,606; 0; 2427,545; 0; 5157,606; 0
48; 5157,606; 0; 1899,851; 0; 5157,606; 0
49; 5157,606; 0; 2891,963; 0; 5157,606; 0
50; 5157,606; 0; 2028,709; 0; 5157,606; 0
51; 5157,606; 0; 1666,629; 0; 5157,606; 0
52; 5157,606; 0; 1921,115; 0; 5157,606; 0
53; 5212,038; 0; 2229,345; 0; 5212,038; 0
54; 5231,992; 0; 3043,533; 0; 5231,992; 0
55; 5322,356; 0; 2439,911; 0; 5322,356; 0
