Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
165,-1930,0,-1930,0,-1930,0
166,2740,0,499,5,0,2740,0
167,-1950,0,-1950,0,-1950,0
168,1460,0,442,5,0,1460,0
169,-1930,0,-1930,0,-1930,0
170,1400,0,-1230,5,0,1400,0
171,950,0,-1286,0,950,0
172,1910,0,-658,5,0,1910,0
173,-1930,0,-1930,0,-1930,0
174,-1950,0,-1955,0,-1950,0
175,-1730,0,-1917,0,-1730,0
176,1590,0,-1275,5,0,1590,0
177,-1730,0,-1874,0,-1730,0
178,-1950,0,-1950,0,-1950,0
179,4100,0,-1170,5,0,4100,0
180,-1750,0,-1756,0,-1750,0
181,1630,0,-829,0,1630,0
182,-1950,0,-1950,0,-1950,0
183,-1750,0,-1797,0,-1750,0
184,3440,0,-489,5,0,3440,0
185,770,0,-1392,0,770,0
186,-1770,0,-1799,0,-1770,0
187,5840,0,217,0,5840,0
188,870,0,-1119,0,870,0
189,6390,0,1198,5,0,6390,0
190,-610,0,-640,0,-610,0
191,-670,0,-1886,0,-670,0
192,-1750,0,-1905,0,-1750,0
193,830,0,-748,5,0,830,0
194,910,0,279,5,0,910,0
195,-710,0,-1395,0,-710,0
196,1440,0,-1490,5,0,1440,0
197,370,0,-885,5,0,370,0
198,-1950,0,-1950,0,-1950,0
199,370,0,-1542,5,0,370,0
200,-1930,0,-1930,0,-1930,0
201,-1690,0,-1741,0,-1690,0
202,1380,0,-378,5,0,1380,0
203,700,0,-52,5,0,700,0
204,1990,0,-1688,0,1990,0
205,-1650,0,-1684,0,-1650,0
206,-1690,0,-1772,0,-1690,0
207,560,0,-1316,0,560,0
208,380,0,-1628,5,0,380,0
209,-1930,0,-1930,0,-1930,0
210,-1950,0,-1950,0,-1950,0
211,1190,0,-1015,5,0,1190,0
212,1040,0,-1510,5,0,1040,0
213,770,0,-1197,5,0,770,0
214,5470,0,-256,5,0,5470,0
215,6640,0,3764,0,6640,0
216,-1250,0,-1733,0,-1250,0
217,4330,0,1111,0,4330,0
218,-1950,0,-1950,0,-1950,0
219,-1830,0,-1940,0,-1830,0
220,-1390,0,-1732,0,-1390,0
221,530,0,-1454,5,0,530,0
222,2990,0,-1406,0,2990,0
223,-1930,0,-1930,0,-1930,0
224,-1930,0,-1930,0,-1930,0
225,-430,0,-1395,0,-430,0
226,-1090,0,-1789,0,-1090,0
227,3250,0,-1518,0,3250,0
228,1830,0,746,5,0,1830,0
229,1110,0,-1594,0,1110,0
230,3910,0,-779,5,0,3910,0
231,-1370,0,-1787,0,-1370,0
232,1370,0,1089,5,0,1370,0
233,-710,0,-1449,0,-710,0
234,-1950,0,-1950,0,-1950,0
235,880,0,-1393,5,0,880,0
236,-1030,0,-1334,0,-1030,0
237,2500,0,-814,5,0,2500,0
238,-830,0,-1116,0,-830,0
239,1050,0,728,0,1050,0
240,-430,0,-1300,0,-430,0
241,1130,0,-11,0,1130,0
242,-1950,0,-1950,0,-1950,0
243,-1950,0,-1950,0,-1950,0
244,5740,0,2832,5,0,5740,0
245,2160,0,-241,0,2160,0
246,-1930,0,-1930,0,-1930,0
247,3730,0,1173,0,3730,0
248,1670,0,10,0,1670,0
249,3800,0,-200,0,3800,0
250,1400,0,-443,5,0,1400,0
251,1810,0,282,5,0,1810,0
252,1620,0,113,5,0,1620,0
253,-750,0,-959,0,-750,0
254,1080,0,843,5,0,1080,0
255,1230,0,-922,0,1230,0
256,1990,0,584,5,0,1990,0
257,1830,0,1702,5,0,1830,0
258,1510,0,-63,5,0,1510,0
259,1360,0,346,5,0,1360,0
260,-1130,0,-1652,0,-1130,0
261,3850,0,533,5,0,3850,0
262,1300,0,670,0,1300,0
263,1530,0,1418,0,1530,0
264,2130,0,616,0,2130,0
265,4610,0,1438,0,4610,0
266,3400,0,1733,0,3400,0
267,3140,0,941,0,3140,0
268,4610,0,1964,0,4610,0
269,2240,0,1596,5,0,2240,0
270,1020,0,-924,0,1020,0
271,3000,0,1102,5,0,3000,0
272,1820,0,1518,0,1820,0
273,2050,0,1552,0,2050,0
274,4270,0,1590,0,4270,0
275,5110,0,2340,5,0,5110,0
276,1990,0,304,0,1990,0
277,3570,0,1653,0,3570,0
278,1850,0,1513,0,1850,0
279,2910,0,1616,0,2910,0
280,3880,0,2284,0,3880,0
281,1380,0,935,0,1380,0
282,1950,0,1637,0,1950,0
