Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 988,9132; 0; 48,22511; 0; 988,9132; 0
1; 1158,96; 0; 107,5844; 0; 1158,96; 0
2; 1158,96; 0; 95,34965; 0; 1158,96; 0
3; 1158,96; 0; 108,6261; 0; 1158,96; 0
4; 1158,96; 0; 127,4801; 0; 1158,96; 0
5; 1353,958; 0; 490,9004; 0; 1353,958; 0
6; 2434,76; 0; 843,6115; 0; 2434,76; 0
7; 2429,759; 0; 1055,597; 0; 2429,759; 0
8; 2434,76; 0; 1005,942; 0; 2434,76; 0
9; 2434,76; 0; 1499,795; 0; 2434,76; 0
10; 2804,457; 0; 1474,992; 0; 2804,457; 0
11; 3504,967; 0; 1541,298; 0; 3504,967; 0
12; 3504,967; 0; 1919,932; 0; 3504,967; 0
13; 4075,78; 0; 1841,846; 0; 4075,78; 0
14; 4075,78; 0; 2041,89; 0; 4075,78; 0
15; 4140,814; 0; 2129,917; 0; 4140,814; 0
16; 4125,794; 0; 1930,756; 0; 4125,794; 0
17; 4125,8; 0; 1590,1; 0; 4125,8; 0
18; 4125,794; 0; 1358,937; 0; 4125,794; 0
19; 4125,794; 0; 1861,657; 0; 4125,794; 0
20; 4125,794; 0; 1982,235; 0; 4125,794; 0
21; 4125,794; 0; 1645,127; 0; 4125,794; 0
22; 4125,794; 0; 2159,34; 0; 4125,794; 0
23; 4125,794; 0; 1750,793; 0; 4125,794; 0
24; 4125,794; 0; 1990,866; 0; 4125,794; 0
25; 4385,116; 0; 2309,842; 0; 4385,116; 0
26; 4385,116; 0; 1673,128; 0; 4385,116; 0
27; 4365,115; 0; 1976,84; 0; 4365,115; 0
28; 4385,116; 0; 2057,637; 0; 4385,116; 0
29; 4380,116; 0; 1977,654; 0; 4380,116; 0
30; 4320,115; 0; 2016,096; 0; 4320,115; 0
31; 4390,096; 0; 2164,462; 0; 4390,096; 0
32; 4385,116; 0; 1951,099; 0; 4385,116; 0
33; 4385,116; 0; 2192,241; 0; 4385,116; 0
34; 4370,116; 0; 2683,78; 0; 4370,116; 0
35; 4330,115; 0; 2712,189; 0; 4330,115; 0
36; 4385,116; 0; 1545,969; 0; 4385,116; 0
