Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0;-198840;0;-200016.5;0;-198840;0
1;-194010;0;-196228;0;-194010;0
2;2010;0;-98713;0;2010;0
3;940;0;-187807;0;940;0
4;-540;0;-179937.5;0;-540;0
5;1660;0;-187781;0;1660;0
6;-193500;0;-197800.5;0;-193500;0
7;1250;0;-181704;0;1250;0
8;-200030;0;-201022.5;0;-200030;0
9;1260;0;-190341;0;1260;0
10;-199010;0;-200947;0;-199010;0
11;800;0;-190008.5;0;800;0
12;140;0;-189229;0;140;0
13;-190830;0;-196202.5;0;-190830;0
14;1980;0;844;0;1980;0
15;200;0;-170659;0;200;0
16;-194550;0;-199765.5;0;-194550;0
17;-197210;0;-200014.5;0;-197210;0
18;-190920;0;-196277.5;0;-190920;0
19;-191770;0;-197071.5;0;-191770;0
20;-195070;0;-199073;0;-195070;0
21;-192500;0;-197263.5;0;-192500;0
22;-172780;0;-190329;0;-172780;0
23;-195430;0;-199085.5;0;-195430;0
24;-190840;0;-194374.5;0;-190840;0
25;-199610;0;-200795.5;0;-199610;0
26;1430;0;-179851.5;0;1430;0
27;-199760;0;-200807.5;0;-199760;0
28;-197650;0;-200747;0;-197650;0
29;3870;0;-179145;0;3870;0
30;4470;0;-179849;0;4470;0
31;920;0;-181225.5;0;920;0
32;1950;0;-190544.5;0;1950;0
33;2740;0;-181306.5;0;2740;0
34;2290;0;-79876;0;2290;0
35;2850;0;-169737.5;0;2850;0
36;1230;0;-186832;0;1230;0
37;3040;0;-77392;0;3040;0
38;-199940;0;-201041;0;-199940;0
39;-191750;0;-194785.5;0;-191750;0
40;2900;0;-78474.5;0;2900;0
41;520;0;-186445.5;0;520;0
42;-198440;0;-205333;0;-198440;0
43;-197790;0;-200559.5;0;-197790;0
44;1280;0;-170926;0;1280;0
45;1400;0;-176864.5;0;1400;0
46;-198950;0;-200080;0;-198950;0
47;4340;0;-185778;0;4340;0
48;2550;0;-146019.5;0;2550;0
49;1950;0;-170615;0;1950;0
50;6050;0;-189253.5;0;6050;0
51;3310;0;-186012;0;3310;0
52;1270;0;-89157;0;1270;0
53;-198510;0;-201362.5;0;-198510;0
54;220;0;-166915.5;0;220;0
55;-193230;0;-198519.5;0;-193230;0
56;2410;0;-79285;0;2410;0
57;-640;0;-189646.5;0;-640;0
58;-650;0;-187512;0;-650;0
59;-187930;0;-195041.5;0;-187930;0
60;-195250;0;-198638;0;-195250;0
61;-195330;0;-196630.5;0;-195330;0
62;2750;0;-150250;0;2750;0
63;1970;0;-150518;0;1970;0
64;550;0;-69903.5;0;550;0
65;-196710;0;-198744.5;0;-196710;0
66;1270;0;-139278.5;0;1270;0
67;-198280;0;-199783.5;0;-198280;0
68;-171180;0;-193026.5;0;-171180;0
69;690;0;-189089.5;0;690;0
70;450;0;-186346.5;0;450;0
71;1450;0;-176285;0;1450;0
72;-350;0;-186940.5;0;-350;0
73;-200450;0;-202497.5;0;-200450;0
74;1580;0;-189240.5;0;1580;0
75;850;0;-191448;0;850;0
76;-195860;0;-197559;0;-195860;0
77;570;0;-189143;0;570;0
78;-193020;0;-197007.5;0;-193020;0
79;3550;0;-148390;0;3550;0
80;760;0;-170074;0;760;0
81;-195900;0;-198723;0;-195900;0
82;-193950;0;-196480.5;0;-193950;0
83;2220;0;-49447;0;2220;0
84;-670;0;-193833;0;-670;0
85;-480;0;-186707.5;0;-480;0
86;2550;0;-188363.5;0;2550;0
87;930;0;-174537.5;0;930;0
88;-196530;0;-200289;0;-196530;0
89;-198930;0;-201055.5;0;-198930;0
90;-189850;0;-194869;0;-189850;0
91;-198150;0;-200117;0;-198150;0
92;-650;0;-170385.5;0;-650;0
93;-340;0;-179173;0;-340;0
94;640;0;-139150.5;0;640;0
95;3800;0;-97887.5;0;3800;0
96;-194220;0;-197184.5;0;-194220;0
97;2390;0;-9402.5;0;2390;0
98;2180;0;-28738.5;0;2180;0
99;-197410;0;-202627;0;-197410;0
100;-193790;0;-197289;0;-193790;0
101;700;0;-129270;0;700;0
102;410;0;-139291;0;410;0
103;80;0;-190274.5;0;80;0
104;-197730;0;-199722;0;-197730;0
105;1450;0;-127334;0;1450;0
106;550;0;-170381;0;550;0
107;-197340;0;-200855;0;-197340;0
108;-183960;0;-194455.5;0;-183960;0
109;-199060;0;-200697;0;-199060;0
110;3000;0;-148360;0;3000;0
111;-189830;0;-192623;0;-189830;0
112;3680;0;-188302.5;0;3680;0
113;-186840;0;-193484;0;-186840;0
114;-198270;0;-200385.5;0;-198270;0
115;-198720;0;-200724;0;-198720;0
116;-1730;0;-190555.5;0;-1730;0
117;3160;0;-190405;0;3160;0
118;-193530;0;-199026;0;-193530;0
119;80;0;-190884.5;0;80;0
120;-180;0;-180551.5;0;-180;0
121;890;0;-169164.5;0;890;0
122;-198230;0;-201877.5;0;-198230;0
123;-196920;0;-198613.5;0;-196920;0
124;760;0;-179065.5;0;760;0
125;5700;0;-184102;0;5700;0
126;590;0;-150382;0;590;0
127;-197510;0;-199773.5;0;-197510;0
128;1180;0;-157.5;0;1180;0
129;-188440;0;-193499;0;-188440;0
130;-195270;0;-200016.5;0;-195270;0
131;1490;0;-773.5;0;1490;0
132;210;0;-119931;0;210;0
133;-140;0;-140290;0;-140;0
134;2490;0;82;0;2490;0
135;-192390;0;-194978;0;-192390;0
136;-196570;0;-199430;0;-196570;0
137;-140;0;-159575.5;0;-140;0
138;2450;0;-8883;0;2450;0
139;-160;0;-160234.5;0;-160;0
