Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,198.6847,0,10.14637,0,198.6847,0
1,198.6849,0,12.05115,0,198.6849,0
2,243.7284,0,26.6037,0,243.7284,0
3,276.7079,0,99.35128,0,276.7079,0
4,273.7273,0,137.7614,0,273.7273,0
5,292.7041,0,189.3023,0,292.7041,0
6,425.8224,0,237.0338,0,425.8224,0
7,599.8232,0,288.8289,0,599.8232,0
8,627.8354,0,413.3802,0,627.8354,0
9,627.8354,0,433.7435,0,627.8354,0
10,655.853,0,446.4374,0,655.853,0
11,656.8539,0,487.9984,0,656.8539,0
12,737.9131,0,533.6707,0,737.9131,0
13,738.9549,0,515.2982,0,738.9549,0
14,778.95,0,589.3718,0,778.95,0
15,898.0753,0,617.9904,0,898.0753,0
16,900.0687,0,484.218,0,900.0687,0
17,956.1265,0,693.2028,0,956.1265,0
18,978.1556,0,626.4012,0,978.1556,0
19,978.153,0,580.6476,0,978.153,0
20,916.0954,0,672.1296,0,916.0954,0
21,977.1467,0,604.484,0,977.1467,0
22,919.2123,0,452.4025,0,919.2123,0
23,948.2087,0,640.6429,0,948.2087,0
24,954.1599,0,621.1798,0,954.1599,0
25,954.16,0,558.8551,0,954.16,0
26,972.1667,0,549.765,0,972.1667,0
27,972.1674,0,534.8307,0,972.1674,0
28,972.1685,0,619.4316,0,972.1685,0
29,963.1727,0,469.6152,0,963.1727,0
30,961.1737,0,533.1881,0,961.1737,0
31,967.1641,0,673.0191,0,967.1641,0
32,928.1032,0,522.1857,0,928.1032,0
33,969.1647,0,559.8289,0,969.1647,0
34,969.1663,0,599.5924,0,969.1663,0
35,969.1644,0,481.4919,0,969.1644,0
36,969.1683,0,612.6851,0,969.1683,0
37,969.1678,0,691.5171,0,969.1678,0
38,969.1669,0,580.6502,0,969.1669,0
39,983.1782,0,606.5575,0,983.1782,0
40,964.1557,0,598.5239,0,964.1557,0
41,965.1567,0,508.1972,0,965.1567,0
42,969.1675,0,444.475,0,969.1675,0
43,969.1675,0,579.8558,0,969.1675,0
44,969.1674,0,595.4393,0,969.1674,0
45,969.1684,0,533.6653,0,969.1684,0
46,969.1678,0,627.7904,0,969.1678,0
47,969.1688,0,633.4019,0,969.1688,0
48,976.183,0,607.4739,0,976.183,0
49,976.1828,0,696.5736,0,976.1828,0
50,984.1888,0,673.27,0,984.1888,0
51,960.1871,0,465.7402,0,960.1871,0
52,984.1887,0,453.6455,0,984.1887,0
53,984.1904,0,576.8935,0,984.1904,0
54,984.188,0,451.1609,0,984.188,0
55,984.188,0,556.3479,0,984.188,0
56,984.1877,0,551.4266,0,984.1877,0
57,985.1876,0,602.7892,0,985.1876,0
58,985.1868,0,589.7529,0,985.1868,0
59,985.1883,0,527.3778,0,985.1883,0
60,985.1914,0,510.977,0,985.1914,0
61,985.1857,0,642.5092,0,985.1857,0
62,992.2024,0,559.7465,0,992.2024,0
63,992.1998,0,619.8079,0,992.1998,0
64,992.2004,0,737.5709,0,992.2004,0
65,992.2006,0,654.6564,0,992.2006,0
66,992.2012,0,500.1603,0,992.2012,0
67,992.2013,0,576.8421,0,992.2013,0
68,992.2015,0,621.7618,0,992.2015,0
69,992.2021,0,499.5027,0,992.2021,0
70,992.2014,0,544.4933,0,992.2014,0
71,992.2019,0,670.7966,0,992.2019,0
72,992.2045,0,604.1371,0,992.2045,0
73,992.2016,0,537.8207,0,992.2016,0
74,992.2043,0,607.3119,0,992.2043,0
75,992.2019,0,641.9588,0,992.2019,0
76,992.2017,0,592.129,0,992.2017,0
77,992.2016,0,486.3639,0,992.2016,0
78,992.2037,0,568.377,0,992.2037,0
79,992.2038,0,510.641,0,992.2038,0
80,992.204,0,628.7944,0,992.204,0
81,992.2034,0,634.7815,0,992.2034,0
82,992.204,0,492.7731,0,992.204,0
83,992.2036,0,489.211,0,992.2036,0
84,992.2035,0,454.8745,0,992.2035,0
85,992.204,0,375.9061,0,992.204,0
86,992.1959,0,424.0678,0,992.1959,0
87,992.2036,0,320.9572,0,992.2036,0
88,992.204,0,332.0367,0,992.204,0
89,992.2035,0,501.2745,0,992.2035,0
90,992.204,0,474.0593,0,992.204,0
91,992.2012,0,530.8821,0,992.2012,0
92,992.2016,0,524.6534,0,992.2016,0
93,992.2021,0,495.6384,0,992.2021,0
94,992.2032,0,481.6552,0,992.2032,0
95,992.2007,0,502.328,0,992.2007,0
96,992.2021,0,551.9156,0,992.2021,0
97,992.2012,0,559.9647,0,992.2012,0
98,992.2036,0,671.766,0,992.2036,0
99,992.2036,0,694.7985,0,992.2036,0
100,992.2021,0,673.9327,0,992.2021,0
101,992.2029,0,538.0949,0,992.2029,0
102,992.2028,0,465.8991,0,992.2028,0
103,992.2027,0,484.2361,0,992.2027,0
104,992.2029,0,425.6257,0,992.2029,0
105,992.2023,0,503.2419,0,992.2023,0
106,992.2034,0,491.9514,0,992.2034,0
107,992.204,0,543.14,0,992.204,0
108,992.2043,0,610.1835,0,992.2043,0
109,992.2022,0,652.3776,0,992.2022,0
110,992.2023,0,406.1593,0,992.2023,0
111,992.2042,0,485.7118,0,992.2042,0
112,992.2038,0,620.987,0,992.2038,0
113,992.2036,0,567.0139,0,992.2036,0
114,992.2044,0,571.1205,0,992.2044,0
115,992.2044,0,673.3339,0,992.2044,0
116,992.2024,0,541.2701,0,992.2024,0
117,992.2036,0,609.1707,0,992.2036,0
118,992.2018,0,603.0699,0,992.2018,0
119,992.2035,0,643.5222,0,992.2035,0
120,992.2036,0,618.5067,0,992.2036,0
121,992.2041,0,632.2354,0,992.2041,0
122,992.2045,0,570.4499,0,992.2045,0
123,992.2036,0,641.4324,0,992.2036,0
124,992.2013,0,572.4633,0,992.2013,0
125,992.2036,0,527.6454,0,992.2036,0
126,990.2003,0,670.7197,0,990.2003,0
127,992.2008,0,659.314,0,992.2008,0
128,992.2015,0,602.8693,0,992.2015,0
129,992.2001,0,529.5612,0,992.2001,0
130,992.2012,0,575.5591,0,992.2012,0
131,992.2037,0,497.7567,0,992.2037,0
132,992.2001,0,608.5081,0,992.2001,0
133,992.2037,0,687.2205,0,992.2037,0
134,992.2012,0,671.9667,0,992.2012,0
135,992.2012,0,531.8221,0,992.2012,0
136,992.2017,0,506.5436,0,992.2017,0
137,992.2029,0,503.1847,0,992.2029,0
138,992.2029,0,573.6793,0,992.2029,0
139,992.2012,0,732.1265,0,992.2012,0
140,992.2018,0,511.7205,0,992.2018,0
141,992.201,0,546.4323,0,992.201,0
142,992.2013,0,534.3392,0,992.2013,0
143,992.2021,0,581.5669,0,992.2021,0
144,992.2015,0,672.1124,0,992.2015,0
145,992.2028,0,679.826,0,992.2028,0
146,992.2018,0,595.7712,0,992.2018,0
147,992.2023,0,597.1429,0,992.2023,0
148,992.2014,0,442.9221,0,992.2014,0
149,992.2014,0,534.2623,0,992.2014,0
150,992.2006,0,725.2424,0,992.2006,0
151,992.2015,0,665.1881,0,992.2015,0
152,992.2015,0,699.2592,0,992.2015,0
153,992.2007,0,506.4589,0,992.2007,0
154,992.2021,0,553.9724,0,992.2021,0
155,992.202,0,605.4894,0,992.202,0
156,992.2025,0,748.8952,0,992.2025,0
157,992.2042,0,501.3953,0,992.2042,0
158,992.2018,0,553.904,0,992.2018,0
159,992.202,0,489.6674,0,992.202,0
160,992.2029,0,583.9301,0,992.2029,0
161,992.2043,0,505.5823,0,992.2043,0
162,992.204,0,649.9797,0,992.204,0
163,992.202,0,425.4448,0,992.202,0
164,992.2049,0,506.9548,0,992.2049,0
165,992.2037,0,603.8187,0,992.2037,0
166,992.2051,0,602.2126,0,992.2051,0
167,992.204,0,669.8962,0,992.204,0
168,992.2036,0,665.8466,0,992.2036,0
169,992.2026,0,531.9968,0,992.2026,0
170,992.2045,0,486.3176,0,992.2045,0
171,949.2277,0,629.6504,0,949.2277,0
172,952.2266,0,667.6847,0,952.2266,0
173,949.2229,0,479.3456,0,949.2229,0
174,953.1396,0,541.4719,0,953.1396,0
175,966.1633,0,549.8221,0,966.1633,0
176,972.1805,0,617.944,0,972.1805,0
177,966.1666,0,556.4709,0,966.1666,0
178,992.201,0,551.3288,0,992.201,0
179,992.2,0,443.2425,0,992.2,0
180,992.2009,0,638.3182,0,992.2009,0
181,992.2001,0,560.7653,0,992.2001,0
182,973.1671,0,531.8995,0,973.1671,0
183,973.1755,0,492.2255,0,973.1755,0
184,973.1666,0,704.4404,0,973.1666,0
185,975.1694,0,687.2426,0,975.1694,0
186,976.1723,0,716.5447,0,976.1723,0
