Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,198.6896,0,10.15949,0,198.6896,0
1,198.6898,0,16.3645,0,198.6898,0
2,198.6898,0,10.98397,0,198.6898,0
3,264.7638,0,25.1715,0,264.7638,0
4,262.764,0,34.14063,0,262.764,0
5,361.7371,0,84.01604,0,361.7371,0
6,361.7369,0,94.63737,0,361.7369,0
7,379.7399,0,215.2895,0,379.7399,0
8,603.8337,0,246.8676,0,603.8337,0
9,603.8336,0,286.3811,0,603.8336,0
10,604.8337,0,256.3559,0,604.8337,0
11,818.0219,0,345.1632,0,818.0219,0
12,818.0215,0,443.1767,0,818.0215,0
13,818.0217,0,504.0971,0,818.0217,0
14,849.1279,0,593.5819,0,849.1279,0
15,833.1279,0,537.693,0,833.1279,0
16,923.1496,0,587.7342,0,923.1496,0
17,923.1499,0,531.0623,0,923.1499,0
18,923.1496,0,534.5245,0,923.1496,0
19,923.1496,0,543.5944,0,923.1496,0
20,923.1496,0,491.2103,0,923.1496,0
21,923.1496,0,590.347,0,923.1496,0
22,923.1499,0,536.7178,0,923.1499,0
23,923.1496,0,592.0442,0,923.1496,0
24,942.1524,0,424.0364,0,942.1524,0
25,942.1524,0,556.2504,0,942.1524,0
26,942.1524,0,519.7813,0,942.1524,0
27,879.0784,0,473.5627,0,879.0784,0
28,879.0784,0,426.5196,0,879.0784,0
29,879.0782,0,382.1963,0,879.0782,0
30,879.0788,0,414.279,0,879.0788,0
31,880.0883,0,414.5774,0,880.0883,0
32,880.0883,0,411.0419,0,880.0883,0
33,886.0975,0,500.6759,0,886.0975,0
34,917.1344,0,398.5259,0,917.1344,0
35,917.134,0,427.7318,0,917.134,0
36,917.1344,0,560.2298,0,917.1344,0
37,917.1344,0,510.9537,0,917.1344,0
38,916.134,0,376.5015,0,916.134,0
39,917.1342,0,431.345,0,917.1342,0
40,917.1343,0,443.0888,0,917.1343,0
41,917.1343,0,522.0811,0,917.1343,0
42,917.1342,0,388.9538,0,917.1342,0
43,922.1489,0,426.6479,0,922.1489,0
44,922.1495,0,359.4126,0,922.1495,0
45,922.1496,0,368.3157,0,922.1496,0
46,922.1498,0,409.5523,0,922.1498,0
47,922.1495,0,426.4504,0,922.1495,0
48,922.1494,0,514.735,0,922.1494,0
49,923.1495,0,493.6306,0,923.1495,0
50,965.1734,0,549.5353,0,965.1734,0
51,965.1733,0,453.9882,0,965.1733,0
52,965.1733,0,575.7072,0,965.1733,0
53,965.1734,0,605.8342,0,965.1734,0
54,973.1845,0,517.3617,0,973.1845,0
