Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -11,13043; 0; -11,22843; 0; -11,13043; 0
1; -11,13043; 0; -11,19805; 0; -11,13043; 0
2; -11,1367; 0; -11,18765; 0; -11,1367; 0
3; -11,13043; 0; -11,17965; 0; -11,13043; 0
4; -11,12966; 0; -11,17359; 0; -11,12966; 0
5; -11,11844; 0; -11,1558; 0; -11,11844; 0
6; -11,11544; 0; -11,15373; 0; -11,11544; 0
7; -11,11377; 0; -11,12923; 0; -11,11377; 0
8; -11,11377; 0; -11,1239; 0; -11,11377; 0
9; -11,11363; 0; -11,11993; 0; -11,11363; 0
10; -11,11363; 0; -11,11993; 0; -11,11363; 0

