Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -2,677701; 0; -7,762473; 0; -2,677701; 0
1; -2,544599; 0; -9,405187; 0; -2,544599; 0
2; 0,3137121; 0; -5,301232; 0; 0,3137121; 0
3; -2,585042; 0; -8,50421; 0; -2,585042; 0
4; 0,2389197; 0; -4,597777; 0; 0,2389197; 0
5; -4,722714; 0; -7,384377; 0; -4,722714; 0
6; -4,597922; 0; -8,029508; 0; -4,597922; 0
7; -7,607341; 0; -10,91154; 0; -7,607341; 0
8; -1,763296; 0; -3,530242; 0; -1,763296; 0
9; -1,832687; 0; -4,163303; 0; -1,832687; 0
10; -1,816759; 0; -4,459523; 0; -1,816759; 0
11; -2,690443; 0; -6,585305; 0; -2,690443; 0
12; -1,850969; 0; -4,843732; 0; -1,850969; 0
13; -2,542521; 0; -8,704398; 0; -2,542521; 0
14; -4,708864; 0; -6,9409; 0; -4,708864; 0
15; -8,588781; 0; -13,18461; 0; -8,588781; 0
16; -3,733933; 0; -5,453719; 0; -3,733933; 0
17; -3,761219; 0; -5,944694; 0; -3,761219; 0
18; -1,853324; 0; -6,525001; 0; -1,853324; 0
19; -4,676315; 0; -6,295436; 0; -4,676315; 0
20; -1,787119; 0; -6,959834; 0; -1,787119; 0
21; -1,818698; 0; -4,35088; 0; -1,818698; 0
22; -4,697784; 0; -7,966634; 0; -4,697784; 0
23; -4,738089; 0; -7,770207; 0; -4,738089; 0
24; -4,641829; 0; -9,130138; 0; -4,641829; 0
25; -7,561634; 0; -8,580305; 0; -7,561634; 0
26; -5,503739; 0; -12,93978; 0; -5,503739; 0
27; -6,478255; 0; -9,89403; 0; -6,478255; 0
28; -5,480886; 0; -12,48591; 0; -5,480886; 0
29; -4,762188; 0; -8,05714; 0; -4,762188; 0
30; -6,504986; 0; -8,538899; 0; -6,504986; 0
31; -4,728255; 0; -7,430511; 0; -4,728255; 0
32; -1,586704; 0; -6,994473; 0; -1,586704; 0
33; -4,65277; 0; -6,485845; 0; -4,65277; 0
34; -13,47008; 0; -13,50832; 0; -13,47008; 0
35; -4,693768; 0; -6,597209; 0; -4,693768; 0
36; -5,43061; 0; -11,66382; 0; -5,43061; 0
37; -1,767729; 0; -4,211648; 0; -1,767729; 0
38; -1,783795; 0; -3,432085; 0; -1,783795; 0
39; 4,212327; 0; -3,607126; 0; 4,212327; 0
40; -4,646538; 0; -7,47124; 0; -4,646538; 0
41; -4,705817; 0; -6,723698; 0; -4,705817; 0
42; -1,716343; 0; -5,817369; 0; -1,716343; 0
43; -7,610111; 0; -8,624224; 0; -7,610111; 0
44; -4,698477; 0; -7,877257; 0; -4,698477; 0
45; -1,763574; 0; -3,598712; 0; -1,763574; 0
46; -1,772022; 0; -3,698636; 0; -1,772022; 0
47; -1,774377; 0; -3,872777; 0; -1,774377; 0
48; -1,773823; 0; -4,28865; 0; -1,773823; 0
49; -4,593905; 0; -6,388165; 0; -4,593905; 0
50; -5,564404; 0; -7,376897; 0; -5,564404; 0
51; -9,634903; 0; -13,30961; 0; -9,634903; 0
52; -13,45374; 0; -13,54373; 0; -13,45374; 0
53; 1,177008; 0; -2,847832; 0; 1,177008; 0
54; -7,671329; 0; -11,84828; 0; -7,671329; 0
55; -5,530055; 0; -9,974724; 0; -5,530055; 0
56; -1,72964; 0; -4,800935; 0; -1,72964; 0
57; -4,635041; 0; -6,746073; 0; -4,635041; 0
58; -6,730194; 0; -10,15891; 0; -6,730194; 0
59; -1,806232; 0; -3,857279; 0; -1,806232; 0
60; -1,771745; 0; -3,10626; 0; -1,771745; 0
61; -1,636011; 0; -5,547721; 0; -1,636011; 0
62; -3,812742; 0; -6,819903; 0; -3,812742; 0
63; -4,761911; 0; -6,441309; 0; -4,761911; 0
64; -1,726177; 0; -6,446274; 0; -1,726177; 0
65; -1,810942; 0; -4,156171; 0; -1,810942; 0
66; -7,636703; 0; -9,846781; 0; -7,636703; 0
67; -1,77313; 0; -4,02572; 0; -1,77313; 0
68; -9,601662; 0; -12,60187; 0; -9,601662; 0
69; -3,726315; 0; -6,828741; 0; -3,726315; 0
70; 0,215097; 0; -5,617826; 0; 0,215097; 0
71; -4,622992; 0; -7,999383; 0; -4,622992; 0
72; -6,78061; 0; -8,300657; 0; -6,78061; 0
73; 7,95374; 0; -4,09142; 0; 7,95374; 0
