Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0;-210720;0;-217409;0;-210720;0
1;-210720;0;-212800;0;-210720;0
2;-210720;0;-211270;0;-210720;0
3;-210720;0;-210720;0;-210720;0
4;-210720;0;-212925;0;-210720;0
5;-210720;0;-212822;0;-210720;0
6;-210720;0;-210720;0;-210720;0
7;-210720;0;-210720;0;-210720;0
8;-210720;0;-210720;0;-210720;0
9;-210720;0;-213006;0;-210720;0
10;-210720;0;-211798;0;-210720;0
11;-210720;0;-212017;0;-210720;0
12;-210720;0;-212981;0;-210720;0
13;-210720;0;-210720;0;-210720;0
14;-210720;0;-212096;0;-210720;0
15;-210720;0;-212022;0;-210720;0
16;-210720;0;-211326;0;-210720;0
17;-210720;0;-210720;0;-210720;0
18;-210720;0;-211897;0;-210720;0
19;-210720;0;-211982;0;-210720;0
20;-186870;0;-210524.5;0;-186870;0
21;-186470;0;-204443.5;0;-186470;0
22;-186270;0;-194521;0;-186270;0
23;-186020;0;-187602.5;0;-186020;0
24;-185820;0;-187660;0;-185820;0
25;-185770;0;-186597.5;0;-185770;0
26;-185570;0;-188552.5;0;-185570;0
27;-185370;0;-188382.5;0;-185370;0
28;-185320;0;-186992.5;0;-185320;0
29;-185120;0;-186700;0;-185120;0
30;-185120;0;-188597;0;-185120;0
31;-184470;0;-186582.5;0;-184470;0
32;-183770;0;-186190;0;-183770;0
33;-183770;0;-185310;0;-183770;0
34;-183620;0;-186005;0;-183620;0
35;-183620;0;-184870;0;-183620;0
36;-183620;0;-184715;0;-183620;0
37;-183520;0;-183952.5;0;-183520;0
38;-183520;0;-183662.5;0;-183520;0
39;-183520;0;-184787.5;0;-183520;0
40;-183520;0;-184545;0;-183520;0
41;-183470;0;-186007.5;0;-183470;0
42;-183470;0;-184940;0;-183470;0
43;-183470;0;-186438.5;0;-183470;0
44;-183470;0;-183997.5;0;-183470;0
45;-183470;0;-184090;0;-183470;0
46;-183070;0;-183767.5;0;-183070;0
47;-183070;0;-184467.5;0;-183070;0
48;-183070;0;-186712.5;0;-183070;0
49;-183070;0;-185047.5;0;-183070;0
50;-183070;0;-184762.5;0;-183070;0
51;-182920;0;-184102.5;0;-182920;0
52;-182920;0;-184345;0;-182920;0
53;-182870;0;-184217.5;0;-182870;0
54;-182870;0;-185575;0;-182870;0
55;-182870;0;-183667.5;0;-182870;0
56;-182720;0;-184270;0;-182720;0
57;-182470;0;-186465;0;-182470;0
58;-182070;0;-185260;0;-182070;0
59;-181470;0;-184075;0;-181470;0
60;-181470;0;-183227.5;0;-181470;0
61;-181570;0;-184457;0;-181570;0
62;-181270;0;-183876;0;-181270;0
63;-181320;0;-182202.5;0;-181320;0
64;-181370;0;-184048;0;-181370;0
65;-181170;0;-183587.5;0;-181170;0
66;-181070;0;-185984.5;0;-181070;0
67;-181020;0;-182490;0;-181020;0
68;-181020;0;-184141.5;0;-181020;0
69;-181120;0;-181605;0;-181120;0
70;-181020;0;-181485;0;-181020;0
71;-180920;0;-182117.5;0;-180920;0
