Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 881.1603; 0; 44.70608; 0; 881.1603; 0
1; 881.1602; 0; 48.93219; 0; 881.1602; 0
2; 1796.262; 0; 140.8105; 0; 1796.262; 0
3; 2086.215; 0; 383.0596; 0; 2086.215; 0
4; 2801.267; 0; 1097.549; 0; 2801.267; 0
5; 3191.299; 0; 1782.76; 0; 3191.299; 0
6; 3561.342; 0; 2179.225; 0; 3561.342; 0
7; 4096.411; 0; 2635.807; 0; 4096.411; 0
8; 4096.411; 0; 2970.848; 0; 4096.411; 0
9; 4096.411; 0; 3018.279; 0; 4096.411; 0
10; 1.51498; 0; 1.358436; 0; 1.51498; 0
11; 1.594715; 0; 1.454195; 0; 1.594715; 0
12; 1.697169; 0; 1.474136; 0; 1.697169; 0
13; 1.696974; 0; 1.624077; 0; 1.696974; 0
14; 1.762418; 0; 1.686026; 0; 1.762418; 0
15; 1.773725; 0; 1.730973; 0; 1.773725; 0
16; 1.789522; 0; 1.759978; 0; 1.789522; 0
17; 1.79429; 0; 1.781083; 0; 1.79429; 0
18; 1.802467; 0; 1.77898; 0; 1.802467; 0
19; 1.810888; 0; 1.779992; 0; 1.810888; 0
20; 26.51626; 0; 18.2708; 0; 26.51626; 0
21; 26.51829; 0; 18.52125; 0; 26.51829; 0
22; 26.51911; 0; 19.50419; 0; 26.51911; 0
23; 141.7926; 0; 24.31395; 0; 141.7926; 0
24; 141.7107; 0; 23.54188; 0; 141.7107; 0
25; 2421.407; 0; 295.2003; 0; 2421.407; 0
26; 2421.409; 0; 464.8128; 0; 2421.409; 0
27; 3381.326; 0; 771.3323; 0; 3381.326; 0
28; 2801.384; 0; 440.6503; 0; 2801.384; 0
29; 3471.511; 0; 1036.292; 0; 3471.511; 0
30; 1406.407; 0; 79.62457; 0; 1406.407; 0
31; 2586.466; 0; 216.5912; 0; 2586.466; 0
32; 631.4481; 0; 63.65295; 0; 631.4481; 0
33; 3406.278; 0; 376.8974; 0; 3406.278; 0
34; 3611.378; 0; 182.7665; 0; 3611.378; 0
35; 3486.476; 0; 384.897; 0; 3486.476; 0
36; 3351.346; 0; 290.0787; 0; 3351.346; 0
37; 3686.388; 0; 684.9888; 0; 3686.388; 0
38; 3671.493; 0; 822.9481; 0; 3671.493; 0
39; 3341.365; 0; 739.0283; 0; 3341.365; 0
40; 1.026997; 0; 0.6331283; 0; 1.026997; 0
41; 16.65746; 0; 1.597597; 0; 16.65746; 0
42; 16.65788; 0; 3.151321; 0; 16.65788; 0
43; 101.8042; 0; 11.38211; 0; 101.8042; 0
44; 761.7762; 0; 90.78905; 0; 761.7762; 0
45; 511.7767; 0; 83.38702; 0; 511.7767; 0
46; 1066.771; 0; 264.1366; 0; 1066.771; 0
47; 1051.772; 0; 137.0547; 0; 1051.772; 0
48; 1236.557; 0; 386.8589; 0; 1236.557; 0
49; 1206.552; 0; 434.7899; 0; 1206.552; 0
50; 1.427379; 0; 1.417672; 0; 1.427379; 0
51; 1.430056; 0; 1.421845; 0; 1.430056; 0
52; 1.433395; 0; 1.427507; 0; 1.433395; 0
53; 1.439062; 0; 1.431345; 0; 1.439062; 0
54; 1.445936; 0; 1.436408; 0; 1.445936; 0
55; 1.448738; 0; 1.442392; 0; 1.448738; 0
56; 1.450021; 0; 1.445156; 0; 1.450021; 0
57; 1.45352; 0; 1.447644; 0; 1.45352; 0
58; 1.455535; 0; 1.450296; 0; 1.455535; 0
59; 1.456393; 0; 1.452826; 0; 1.456393; 0
60; 1.309902; 0; 1.30571; 0; 1.309902; 0
61; 1.322331; 0; 1.309345; 0; 1.322331; 0
62; 1.322666; 0; 1.315127; 0; 1.322666; 0
63; 1.389428; 0; 1.252206; 0; 1.389428; 0
64; 1.391777; 0; 1.347941; 0; 1.391777; 0
65; 1.393708; 0; 1.154633; 0; 1.393708; 0
66; 1.397437; 0; 1.307413; 0; 1.397437; 0
67; 1.402819; 0; 1.323249; 0; 1.402819; 0
68; 1.407343; 0; 1.32397; 0; 1.407343; 0
69; 1.407434; 0; 1.259897; 0; 1.407434; 0
70; 1.583902; 0; 1.426662; 0; 1.583902; 0
71; 1.713891; 0; 1.466684; 0; 1.713891; 0
72; 1.716115; 0; 1.637358; 0; 1.716115; 0
73; 1.719789; 0; 1.714196; 0; 1.719789; 0
74; 11.90653; 0; 2.226038; 0; 11.90653; 0
75; 21.26759; 0; 4.965464; 0; 21.26759; 0
76; 41.71135; 0; 13.44105; 0; 41.71135; 0
77; 816.7815; 0; 68.5623; 0; 816.7815; 0
78; 881.7966; 0; 83.36101; 0; 881.7966; 0
79; 796.78; 0; 110.0794; 0; 796.78; 0
80; 1.446522; 0; 1.443494; 0; 1.446522; 0
81; 1.451039; 0; 1.445252; 0; 1.451039; 0
82; 1.451109; 0; 1.447986; 0; 1.451109; 0
83; 1.461238; 0; 1.450696; 0; 1.461238; 0
84; 1.461245; 0; 1.454581; 0; 1.461245; 0
85; 1.471639; 0; 1.458959; 0; 1.471639; 0
