Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,198.6898,0,10.15962,0,198.6898,0
1,198.6898,0,10.44203,0,198.6898,0
2,198.6894,0,16.14193,0,198.6894,0
3,198.6898,0,18.37897,0,198.6898,0
4,283.8773,0,27.17875,0,283.8773,0
5,320.7995,0,72.37883,0,320.7995,0
6,421.8129,0,176.1894,0,421.8129,0
7,428.8129,0,235.8612,0,428.8129,0
8,544.8544,0,240.6473,0,544.8544,0
9,555.8546,0,250.0175,0,555.8546,0
10,555.8549,0,258.0489,0,555.8549,0
11,568.8185,0,284.7763,0,568.8185,0
12,569.8186,0,320.8606,0,569.8186,0
13,752.9167,0,360.0779,0,752.9167,0
14,752.9167,0,354.0449,0,752.9167,0
15,753.9178,0,328.4485,0,753.9178,0
16,752.9167,0,353.0891,0,752.9167,0
17,778.9338,0,427.8234,0,778.9338,0
18,833.9855,0,338.5902,0,833.9855,0
19,858.005,0,421.929,0,858.005,0
20,858.0049,0,416.5492,0,858.0049,0
21,873.0082,0,434.861,0,873.0082,0
22,964.1005,0,477.3803,0,964.1005,0
23,966.1027,0,427.6428,0,966.1027,0
24,964.1007,0,464.1953,0,964.1007,0
25,967.1298,0,468.4735,0,967.1298,0
26,967.1276,0,375.6074,0,967.1276,0
27,968.1288,0,386.19,0,968.1288,0
28,967.127,0,382.0826,0,967.127,0
29,968.1284,0,368.2452,0,968.1284,0
30,969.1127,0,317.2879,0,969.1127,0
31,969.1132,0,274.2013,0,969.1132,0
32,969.1129,0,378.7391,0,969.1129,0
33,974.1187,0,373.5335,0,974.1187,0
34,973.1241,0,332.9538,0,973.1241,0
35,974.1206,0,323.5437,0,974.1206,0
36,974.119,0,448.8487,0,974.119,0
37,974.1194,0,442.5389,0,974.1194,0
38,973.1216,0,435.2747,0,973.1216,0
39,974.119,0,378.3314,0,974.119,0
40,1009.324,0,395.6843,0,1009.324,0
41,1010.326,0,329.8976,0,1010.326,0
42,996.1483,0,377.73,0,996.1483,0
43,1016.326,0,305.3506,0,1016.326,0
44,1018.327,0,505.8886,0,1018.327,0
45,989.3217,0,427.6238,0,989.3217,0
46,1035.323,0,568.3732,0,1035.323,0
47,1079.419,0,387.7839,0,1079.419,0
48,1037.418,0,353.892,0,1037.418,0
49,1105.424,0,333.6674,0,1105.424,0
50,1106.424,0,332.0685,0,1106.424,0
51,1077.423,0,330.3379,0,1077.423,0
52,1069.422,0,253.468,0,1069.422,0
53,1100.415,0,248.5276,0,1100.415,0
54,1076.421,0,385.9759,0,1076.421,0
55,1013.323,0,318.0894,0,1013.323,0
56,1097.436,0,307.7313,0,1097.436,0
57,1076.439,0,527.7136,0,1076.439,0
58,1097.435,0,455.8632,0,1097.435,0
59,1085.439,0,307.8025,0,1085.439,0
60,1095.439,0,324.0866,0,1095.439,0
61,1096.438,0,389.6161,0,1096.438,0
62,1095.438,0,149.5993,0,1095.438,0
63,1087.428,0,267.8193,0,1087.428,0
64,1075.435,0,319.0362,0,1075.435,0
65,1084.436,0,275.8758,0,1084.436,0
66,1129.477,0,491.0485,0,1129.477,0
67,943.1954,0,235.2467,0,943.1954,0
68,1123.482,0,335.8272,0,1123.482,0
69,1122.48,0,188.2488,0,1122.48,0
70,1122.468,0,326.9473,0,1122.468,0
71,1118.482,0,360.0623,0,1118.482,0
72,1120.477,0,380.7556,0,1120.477,0
73,1115.493,0,316.8053,0,1115.493,0
74,1103.453,0,255.5793,0,1103.453,0
75,1014.309,0,296.6882,0,1014.309,0
76,1003.317,0,205.276,0,1003.317,0
77,962.3078,0,292.1714,0,962.3078,0
78,1049.369,0,389.2584,0,1049.369,0
79,1067.442,0,425.1566,0,1067.442,0
80,1025.426,0,275.2878,0,1025.426,0
81,1123.44,0,418.9808,0,1123.44,0
82,1086.438,0,287.5522,0,1086.438,0
83,1144.485,0,439.4824,0,1144.485,0
84,1134.481,0,364.8513,0,1134.481,0
85,1083.476,0,194.1619,0,1083.476,0
86,1126.481,0,347.8013,0,1126.481,0
87,1090.471,0,312.1716,0,1090.471,0
88,879.4562,0,318.4228,0,879.4562,0
89,1064.45,0,154.6663,0,1064.45,0
90,897.4606,0,225.487,0,897.4606,0
91,1091.452,0,317.8597,0,1091.452,0
92,899.4595,0,207.6222,0,899.4595,0
93,1021.456,0,260.4017,0,1021.456,0
94,1019.456,0,200.2468,0,1019.456,0
95,1095.425,0,341.0811,0,1095.425,0
96,1095.425,0,356.4627,0,1095.425,0
97,1055.425,0,252.7616,0,1055.425,0
98,1055.426,0,332.0627,0,1055.426,0
99,1095.425,0,253.7129,0,1095.425,0
100,1095.425,0,159.4638,0,1095.425,0
101,1055.426,0,297.9799,0,1055.426,0
102,1034.426,0,295.56,0,1034.426,0
103,1095.425,0,166.1626,0,1095.425,0
104,1094.427,0,237.7839,0,1094.427,0
105,982.4237,0,255.0706,0,982.4237,0
106,1055.426,0,292.8344,0,1055.426,0
107,1095.425,0,459.9059,0,1095.425,0
108,1095.425,0,282.5614,0,1095.425,0
109,1045.427,0,253.7073,0,1045.427,0
110,1052.426,0,314.3386,0,1052.426,0
111,1095.425,0,419.5443,0,1095.425,0
112,1095.425,0,184.7941,0,1095.425,0
113,1055.427,0,141.222,0,1055.427,0
114,1122.469,0,293.2366,0,1122.469,0
115,1117.454,0,209.2749,0,1117.454,0
116,1117.455,0,265.3344,0,1117.455,0
117,869.3525,0,203.8239,0,869.3525,0
118,964.3806,0,325.9169,0,964.3806,0
119,1035.427,0,368.9156,0,1035.427,0
120,1128.495,0,342.8317,0,1128.495,0
121,1114.5,0,308.2378,0,1114.5,0
122,1161.551,0,348.478,0,1161.551,0
123,1173.564,0,266.7505,0,1173.564,0
124,1177.564,0,173.525,0,1177.564,0
125,1177.564,0,319.6681,0,1177.564,0
126,1176.563,0,277.5955,0,1176.563,0
127,1174.561,0,295.8008,0,1174.561,0
128,1177.565,0,143.8975,0,1177.565,0
129,1177.562,0,264.2349,0,1177.562,0
130,1177.564,0,215.8884,0,1177.564,0
131,1175.564,0,208.9102,0,1175.564,0
132,1175.563,0,287.5276,0,1175.563,0
