Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,21.20299,0,11.0826,0,21.20299,0
1,161.5592,0,20.04539,0,161.5592,0
2,361.5828,0,50.23672,0,361.5828,0
3,506.5404,0,84.94945,0,506.5404,0
4,256.5403,0,53.26384,0,256.5403,0
5,366.3321,0,145.6417,0,366.3321,0
6,666.6032,0,112.5771,0,666.6032,0
7,286.2111,0,56.67708,0,286.2111,0
8,1401.558,0,196.2614,0,1401.558,0
9,1301.562,0,234.8875,0,1301.562,0
10,2036.649,0,292.9081,0,2036.649,0
11,3226.664,0,549.8457,0,3226.664,0
12,3191.651,0,718.7407,0,3191.651,0
13,3521.667,0,1055.661,0,3521.667,0
14,2871.643,0,944.6623,0,2871.643,0
15,3146.651,0,900.5178,0,3146.651,0
16,4016.696,0,1596.349,0,4016.696,0
17,3031.694,0,1541.319,0,3031.694,0
18,3091.697,0,1260.072,0,3091.697,0
19,3396.689,0,2106.33,0,3396.689,0
20,3441.689,0,1965.333,0,3441.689,0
21,3401.688,0,2002.302,0,3401.688,0
22,4266.731,0,2159.664,0,4266.731,0
23,3411.691,0,1455.516,0,3411.691,0
24,5066.764,0,1779.711,0,5066.764,0
25,4146.756,0,1815.952,0,4146.756,0
26,5261.791,0,2838.859,0,5261.791,0
27,5266.781,0,2752.914,0,5266.781,0
28,4826.786,0,2680.209,0,4826.786,0
29,4796.768,0,2575.235,0,4796.768,0
30,4381.749,0,1940.395,0,4381.749,0
31,4176.767,0,2077.568,0,4176.767,0
32,4681.736,0,2544.868,0,4681.736,0
33,4636.737,0,2326.608,0,4636.737,0
34,4786.744,0,2088.792,0,4786.744,0
35,4606.753,0,2279.403,0,4606.753,0
36,4446.758,0,2487.624,0,4446.758,0
37,4526.755,0,2766.337,0,4526.755,0
38,4446.759,0,2241.716,0,4446.759,0
39,4801.739,0,2522.16,0,4801.739,0
40,4456.756,0,2221.119,0,4456.756,0
41,4541.751,0,2398.135,0,4541.751,0
42,4811.738,0,2209.927,0,4811.738,0
43,3981.776,0,2462.916,0,3981.776,0
44,4831.738,0,2628.932,0,4831.738,0
45,4861.739,0,2847.755,0,4861.739,0
46,4861.739,0,2913.989,0,4861.739,0
47,4711.749,0,3179.494,0,4711.749,0
48,4866.738,0,2708.749,0,4866.738,0
49,5186.744,0,3201.756,0,5186.744,0
50,4836.739,0,2576.402,0,4836.739,0
51,4986.73,0,2788.475,0,4986.73,0
52,4256.748,0,2231.729,0,4256.748,0
53,4871.728,0,2832.877,0,4871.728,0
54,4866.738,0,2917.979,0,4866.738,0
55,4916.729,0,2231.697,0,4916.729,0
56,4941.728,0,2437.966,0,4941.728,0
57,4906.728,0,2310.875,0,4906.728,0
58,4931.729,0,3078.74,0,4931.729,0
59,4421.804,0,2720.733,0,4421.804,0
60,4826.767,0,2805.745,0,4826.767,0
61,5236.769,0,2850.406,0,5236.769,0
62,4816.765,0,2032.942,0,4816.765,0
63,4886.767,0,2135.655,0,4886.767,0
64,4776.75,0,1103.22,0,4776.75,0
65,4381.753,0,1444.429,0,4381.753,0
66,4976.756,0,1589.136,0,4976.756,0
67,5291.766,0,2290.685,0,5291.766,0
68,4541.778,0,2749.109,0,4541.778,0
69,5171.769,0,2543.048,0,5171.769,0
70,4751.774,0,2549.881,0,4751.774,0
71,4911.756,0,2983.723,0,4911.756,0
72,5006.76,0,2350.884,0,5006.76,0
73,5161.76,0,2732.45,0,5161.76,0
74,5271.8,0,3025.727,0,5271.8,0
75,5286.802,0,2652.752,0,5286.802,0
76,5261.765,0,3016.482,0,5261.765,0
77,5246.752,0,2082.162,0,5246.752,0
78,5816.796,0,2574.236,0,5816.796,0
79,5461.79,0,2997.912,0,5461.79,0
80,4906.768,0,2355.661,0,4906.768,0
81,4586.773,0,2653.454,0,4586.773,0
82,5231.781,0,2171.19,0,5231.781,0
83,4981.741,0,2047.872,0,4981.741,0
84,5466.795,0,2153.801,0,5466.795,0
85,4591.756,0,1802.145,0,4591.756,0
86,4811.742,0,3018.957,0,4811.742,0
87,5091.741,0,2697.198,0,5091.741,0
88,4961.751,0,3190.008,0,4961.751,0
89,4741.759,0,3376.908,0,4741.759,0
90,5086.761,0,2588.943,0,5086.761,0
91,4406.773,0,2270.357,0,4406.773,0
92,4811.784,0,2510.445,0,4811.784,0
93,5096.744,0,2611.385,0,5096.744,0
94,4966.769,0,3396.024,0,4966.769,0
95,5141.769,0,3213.257,0,5141.769,0
96,4936.752,0,3430.506,0,4936.752,0
97,5481.76,0,3406.076,0,5481.76,0
98,5491.774,0,3139.748,0,5491.774,0
99,5506.763,0,2449.288,0,5506.763,0
100,5506.763,0,2798.825,0,5506.763,0
101,4946.754,0,2747.879,0,4946.754,0
102,5186.759,0,3373.154,0,5186.759,0
103,5361.755,0,2475.019,0,5361.755,0
104,5151.76,0,2680.422,0,5151.76,0
105,5456.759,0,2988.299,0,5456.759,0
106,5451.763,0,3435.171,0,5451.763,0
107,5231.771,0,3346.671,0,5231.771,0
108,5306.74,0,2650.59,0,5306.74,0
109,5336.762,0,2767.813,0,5336.762,0
110,5581.8,0,2938.536,0,5581.8,0
111,5561.798,0,2525.982,0,5561.798,0
112,5476.791,0,1853.238,0,5476.791,0
113,5561.799,0,2063.459,0,5561.799,0
114,5261.759,0,2600.345,0,5261.759,0
115,5561.8,0,2284.488,0,5561.8,0
116,5601.802,0,2966.509,0,5601.802,0
117,5571.797,0,2489.74,0,5571.797,0
118,5556.8,0,1654.969,0,5556.8,0
119,5811.793,0,2541.203,0,5811.793,0
120,4586.746,0,2163.262,0,4586.746,0
121,5131.792,0,1983.822,0,5131.792,0
122,5236.761,0,2093.027,0,5236.761,0
123,5721.798,0,2552.474,0,5721.798,0
124,5481.78,0,2919.954,0,5481.78,0
125,5821.791,0,2813.941,0,5821.791,0
126,5831.792,0,2718.944,0,5831.792,0
127,5831.792,0,2553.23,0,5831.792,0
128,5776.786,0,2315.547,0,5776.786,0
129,5041.737,0,1611.037,0,5041.737,0
130,5326.743,0,2125.094,0,5326.743,0
131,5806.786,0,2507.676,0,5806.786,0
132,4986.764,0,2322.835,0,4986.764,0
133,5816.792,0,2841.942,0,5816.792,0
134,5816.792,0,2766.209,0,5816.792,0
135,5796.792,0,1926.008,0,5796.792,0
136,5536.785,0,3186.488,0,5536.785,0
137,5206.795,0,1950.836,0,5206.795,0
138,5816.793,0,2137.46,0,5816.793,0
139,5816.793,0,2093.608,0,5816.793,0
140,5496.786,0,3015.37,0,5496.786,0
141,5206.751,0,2473.392,0,5206.751,0
142,5401.772,0,2578.439,0,5401.772,0
143,5461.772,0,2657.207,0,5461.772,0
144,5326.775,0,2947.687,0,5326.775,0
145,5131.773,0,2207.42,0,5131.773,0
146,5501.775,0,2723.071,0,5501.775,0
147,5261.779,0,3569.51,0,5261.779,0
148,5376.771,0,2806.658,0,5376.771,0
149,4966.762,0,3401.761,0,4966.762,0
150,5166.753,0,3288.218,0,5166.753,0
151,5271.754,0,2550.471,0,5271.754,0
152,5296.765,0,2880.936,0,5296.765,0
153,5411.768,0,2930.639,0,5411.768,0
154,4991.762,0,3376.721,0,4991.762,0
155,5046.755,0,3220.223,0,5046.755,0
156,5191.772,0,3693.007,0,5191.772,0
157,5251.756,0,2849.412,0,5251.756,0
158,5161.754,0,2515.903,0,5161.754,0
159,5236.768,0,3424.96,0,5236.768,0
160,5336.771,0,2944.637,0,5336.771,0
161,5341.77,0,3189.745,0,5341.77,0
162,5261.766,0,3248.995,0,5261.766,0
163,5346.779,0,3151.708,0,5346.779,0
164,5376.768,0,3470.251,0,5376.768,0
165,5346.795,0,3113.608,0,5346.795,0
166,5216.767,0,2416.654,0,5216.767,0
167,5826.785,0,2519.123,0,5826.785,0
168,4801.78,0,2326.972,0,4801.78,0
169,4916.755,0,3097.983,0,4916.755,0
170,4916.755,0,2907.913,0,4916.755,0
171,5596.758,0,3233.122,0,5596.758,0
172,5151.763,0,1797.806,0,5151.763,0
173,5851.803,0,3088.725,0,5851.803,0
174,5036.768,0,3232.111,0,5036.768,0
175,5191.767,0,2696.596,0,5191.767,0
176,5196.756,0,2707.147,0,5196.756,0
177,5211.761,0,2375.635,0,5211.761,0
178,5516.773,0,3238.644,0,5516.773,0
179,5516.774,0,2597.282,0,5516.774,0
180,4986.77,0,2537.409,0,4986.77,0
181,5241.77,0,3429.432,0,5241.77,0
182,4961.765,0,2522.295,0,4961.765,0
183,5336.76,0,3730.506,0,5336.76,0
184,5121.751,0,2589.171,0,5121.751,0
185,4806.772,0,2218.43,0,4806.772,0
186,5171.776,0,3505.743,0,5171.776,0
187,5046.736,0,2599.21,0,5046.736,0
188,5126.753,0,3061.935,0,5126.753,0
189,5316.758,0,3258.201,0,5316.758,0
190,5086.766,0,3195.715,0,5086.766,0
191,5366.767,0,2820.14,0,5366.767,0
192,5366.767,0,3552.001,0,5366.767,0
193,5366.766,0,3502.264,0,5366.766,0
194,5021.752,0,2286.621,0,5021.752,0
195,5181.761,0,2378.133,0,5181.761,0
196,5181.761,0,2962.957,0,5181.761,0
197,5191.788,0,3203.247,0,5191.788,0
198,4901.808,0,3074.461,0,4901.808,0
199,4991.769,0,3307.768,0,4991.769,0
200,4976.76,0,2444.586,0,4976.76,0
201,5456.801,0,3282.736,0,5456.801,0
202,5156.778,0,3000.409,0,5156.778,0
203,5456.781,0,2577.461,0,5456.781,0
204,4941.789,0,2579.239,0,4941.789,0
205,5281.778,0,2339.967,0,5281.778,0
206,5291.776,0,2514.148,0,5291.776,0
207,5241.779,0,3431.913,0,5241.779,0
208,5246.778,0,3584.032,0,5246.778,0
209,5466.777,0,3266.644,0,5466.777,0
210,5466.777,0,3077.206,0,5466.777,0
211,5511.786,0,2589.233,0,5511.786,0
212,5236.779,0,2343.206,0,5236.779,0
213,5316.779,0,2923.941,0,5316.779,0
214,5406.776,0,2637.39,0,5406.776,0
215,5446.775,0,2831.453,0,5446.775,0
216,5441.792,0,2668.685,0,5441.792,0
217,5426.778,0,2245.92,0,5426.778,0
218,5441.775,0,2744.439,0,5441.775,0
219,5366.78,0,2789.681,0,5366.78,0
220,5531.792,0,2457.638,0,5531.792,0
221,5556.775,0,3638.249,0,5556.775,0
222,5486.777,0,3449.497,0,5486.777,0
223,5581.775,0,3341.258,0,5581.775,0
224,5586.778,0,3307.485,0,5586.778,0
225,5586.788,0,3051.493,0,5586.788,0
226,5546.775,0,2507.252,0,5546.775,0
227,5556.777,0,2406.458,0,5556.777,0
228,5561.778,0,2327.843,0,5561.778,0
229,5556.777,0,2529.916,0,5556.777,0
230,5611.775,0,2728.719,0,5611.775,0
231,5636.787,0,3328.458,0,5636.787,0
232,5606.771,0,3356.982,0,5606.771,0
233,5626.791,0,2826.4,0,5626.791,0
234,5596.784,0,2541.455,0,5596.784,0
235,5591.777,0,2199.365,0,5591.777,0
236,5636.79,0,2854.178,0,5636.79,0
237,5501.792,0,2395.936,0,5501.792,0
238,5616.779,0,2976.461,0,5616.779,0
239,5606.774,0,2246.95,0,5606.774,0
240,5641.789,0,2810.982,0,5641.789,0
241,5576.79,0,2470.232,0,5576.79,0
242,4966.808,0,2032.849,0,4966.808,0
243,4981.799,0,1384.141,0,4981.799,0
244,5101.787,0,1632.108,0,5101.787,0
245,5601.785,0,1850.264,0,5601.785,0
246,5621.782,0,2390.244,0,5621.782,0
247,4891.767,0,1875.648,0,4891.767,0
248,4436.768,0,1133.328,0,4436.768,0
249,4826.74,0,1744.38,0,4826.74,0
250,4801.802,0,1504.533,0,4801.802,0
251,5481.784,0,1671.1,0,5481.784,0
252,5446.74,0,2646.398,0,5446.74,0
253,5506.772,0,2133.388,0,5506.772,0
254,5096.779,0,1897.461,0,5096.779,0
255,5661.779,0,2847.246,0,5661.779,0
256,5366.77,0,2256.807,0,5366.77,0
257,5511.781,0,2439.607,0,5511.781,0
258,5511.781,0,2661.642,0,5511.781,0
259,5526.78,0,2405.244,0,5526.78,0
260,5566.77,0,2605.428,0,5566.77,0
261,5551.776,0,2718.443,0,5551.776,0
262,5566.772,0,2511.219,0,5566.772,0
263,5421.772,0,1703.358,0,5421.772,0
264,5286.774,0,2425.704,0,5286.774,0
265,5331.779,0,1760.511,0,5331.779,0
266,5451.771,0,2102.738,0,5451.771,0
267,5596.775,0,1917.123,0,5596.775,0
268,5591.775,0,1544.714,0,5591.775,0
269,5571.773,0,1957.926,0,5571.773,0
270,5571.773,0,2349.145,0,5571.773,0
271,5571.776,0,2894.893,0,5571.776,0
272,5596.778,0,3571.409,0,5596.778,0
273,5566.771,0,3133.47,0,5566.771,0
274,5566.793,0,3731.771,0,5566.793,0
275,5566.793,0,2794.486,0,5566.793,0
276,5581.777,0,2621.593,0,5581.777,0
277,5576.786,0,2887.468,0,5576.786,0
278,5131.773,0,2009.97,0,5131.773,0
279,5616.775,0,2158.237,0,5616.775,0
280,5616.772,0,2693.003,0,5616.772,0
281,5581.776,0,2657.403,0,5581.776,0
282,5576.788,0,2976.491,0,5576.788,0
283,5616.775,0,2114.322,0,5616.775,0
284,5616.775,0,2424.208,0,5616.775,0
285,5616.775,0,1659.127,0,5616.775,0
286,5361.784,0,2329.367,0,5361.784,0
287,5086.776,0,1809.215,0,5086.776,0
288,5616.775,0,1804.222,0,5616.775,0
289,5561.771,0,2393.131,0,5561.771,0
290,5511.786,0,2678.74,0,5511.786,0
291,5031.777,0,1801.178,0,5031.777,0
292,5511.771,0,2718.492,0,5511.771,0
293,5076.776,0,1691.189,0,5076.776,0
294,5651.787,0,2230.167,0,5651.787,0
295,5546.768,0,2916.266,0,5546.768,0
296,5391.78,0,2384.209,0,5391.78,0
297,5511.774,0,2362.63,0,5511.774,0
298,5481.78,0,2634.001,0,5481.78,0
299,5566.769,0,2747.675,0,5566.769,0
300,5566.769,0,2747.675,0,5566.769,0

