Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0;-200730;0;-203573;0;-200730;0
1;-1990;0;-188167;0;-1990;0
2;1590;0;-20413;0;1590;0
3;640;0;-186877;0;640;0
4;430;0;-188417;0;430;0
5;800;0;-169056;0;800;0
6;-192240;0;-200045.5;0;-192240;0
7;-200070;0;-208443;0;-200070;0
8;-199880;0;-201840.5;0;-199880;0
9;-199630;0;-204646.5;0;-199630;0
10;-199240;0;-201043;0;-199240;0
11;-197470;0;-201392.5;0;-197470;0
12;-193450;0;-199347;0;-193450;0
13;-193980;0;-197100.5;0;-193980;0
14;730;0;87;0;730;0
15;540;0;-139479;0;540;0
16;120;0;-180287;0;120;0
17;-195390;0;-200509.5;0;-195390;0
18;-192990;0;-200000;0;-192990;0
19;-194030;0;-198027;0;-194030;0
20;-198520;0;-200583.5;0;-198520;0
21;-197360;0;-199504;0;-197360;0
22;-730;0;-183264;0;-730;0
23;-1320;0;-190539;0;-1320;0
24;-193040;0;-195951.5;0;-193040;0
25;-230;0;-190983;0;-230;0
26;-195020;0;-199845.5;0;-195020;0
27;-200720;0;-202703.5;0;-200720;0
28;1730;0;-180608;0;1730;0
29;-193280;0;-197821;0;-193280;0
30;-199510;0;-200785.5;0;-199510;0
31;-60;0;-170782;0;-60;0
32;670;0;-183247.5;0;670;0
33;1420;0;-182738;0;1420;0
34;1350;0;-110335;0;1350;0
35;-197660;0;-204400;0;-197660;0
36;-194260;0;-196530;0;-194260;0
37;3430;0;-28276.5;0;3430;0
38;1070;0;-170344.5;0;1070;0
39;6790;0;-174885;0;6790;0
40;660;0;-159147;0;660;0
41;1080;0;-158615.5;0;1080;0
42;-201150;0;-210735;0;-201150;0
43;2290;0;-171340;0;2290;0
44;170;0;-182428;0;170;0
45;390;0;-179177.5;0;390;0
46;-199670;0;-201065;0;-199670;0
47;740;0;-186951;0;740;0
48;3100;0;-135832.5;0;3100;0
49;-199820;0;-201269;0;-199820;0
50;1260;0;-178281;0;1260;0
51;-3420;0;-188168.5;0;-3420;0
52;2470;0;-139691;0;2470;0
53;650;0;-182491;0;650;0
54;400;0;-159160;0;400;0
55;720;0;-186809;0;720;0
56;1450;0;-90726.5;0;1450;0
57;350;0;-179206.5;0;350;0
58;-150;0;-192219;0;-150;0
59;-191320;0;-194469;0;-191320;0
60;-195450;0;-199246;0;-195450;0
61;-194390;0;-198050.5;0;-194390;0
62;2220;0;-180330;0;2220;0
63;3250;0;-127406.5;0;3250;0
64;2770;0;1464;0;2770;0
65;1050;0;-191433;0;1050;0
66;-198700;0;-202973;0;-198700;0
67;-199040;0;-200498.5;0;-199040;0
68;1090;0;-190097;0;1090;0
69;1170;0;-192110.5;0;1170;0
70;240;0;-181883.5;0;240;0
71;110;0;-181352.5;0;110;0
72;-199690;0;-201619.5;0;-199690;0
73;-70;0;-188225;0;-70;0
74;2030;0;-69768;0;2030;0
75;400;0;-179179.5;0;400;0
