Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,990.6849,0,49.74606,0,990.6849,0
1,990.6849,0,58.06165,0,990.6849,0
2,1215.728,0,128.0033,0,1215.728,0
3,1380.708,0,488.8006,0,1380.708,0
4,1370.727,0,685.0597,0,1370.727,0
5,1460.704,0,938.0028,0,1460.704,0
6,2320.77,0,1237.483,0,2320.77,0
7,2990.823,0,1592.236,0,2990.823,0
8,3235.848,0,2257.531,0,3235.848,0
9,3235.848,0,2177.03,0,3235.848,0
10,3235.848,0,2191.75,0,3235.848,0
11,3510.877,0,2551.809,0,3510.877,0
12,3645.905,0,2428.826,0,3645.905,0
13,3915.94,0,2360.845,0,3915.94,0
14,3915.94,0,2796.365,0,3915.94,0
15,4501.062,0,2831.624,0,4501.062,0
16,4501.062,0,2290.935,0,4501.062,0
17,4526.099,0,3042.013,0,4526.099,0
18,4576.098,0,2500.011,0,4576.098,0
19,4696.113,0,2539.976,0,4696.113,0
20,4751.137,0,2873.799,0,4751.137,0
21,4806.146,0,2647.806,0,4806.146,0
22,4806.146,0,2266.815,0,4806.146,0
23,4806.146,0,3258.55,0,4806.146,0
24,5026.161,0,2696.473,0,5026.161,0
25,4816.151,0,2724.22,0,4816.151,0
26,4891.121,0,2547.053,0,4891.121,0
27,4891.12,0,2403.494,0,4891.12,0
28,4981.156,0,2542.078,0,4981.156,0
29,5081.199,0,2381.328,0,5081.199,0
30,4866.11,0,2520.105,0,4866.11,0
31,4786.22,0,2768.384,0,4786.22,0
32,4726.064,0,2005.956,0,4726.064,0
33,4851.229,0,2154.338,0,4851.229,0
34,4846.085,0,1915.283,0,4846.085,0
35,4856.08,0,2375.982,0,4856.08,0
36,5241.192,0,3321.071,0,5241.192,0
37,5256.19,0,3150.35,0,5256.19,0
38,5246.194,0,3020.621,0,5246.194,0
39,5236.191,0,3403.589,0,5236.191,0
40,5236.191,0,2977.429,0,5236.191,0
41,5261.203,0,2832.688,0,5261.203,0
42,5236.191,0,2503.11,0,5236.191,0
43,5061.121,0,2872.447,0,5061.121,0
44,5071.122,0,2932.393,0,5071.122,0
45,5161.171,0,2873.023,0,5161.171,0
46,5326.179,0,3792.833,0,5326.179,0
47,5331.177,0,3497.081,0,5331.177,0
48,5331.189,0,3461.6,0,5331.189,0
49,5136.078,0,3536.102,0,5136.078,0
50,5336.191,0,3367.631,0,5336.191,0
51,5336.192,0,2468.548,0,5336.192,0
52,5336.193,0,2399.09,0,5336.193,0
53,5336.192,0,2870.37,0,5336.192,0
54,5336.191,0,2262.579,0,5336.191,0
55,5336.193,0,3102.563,0,5336.193,0
56,5271.181,0,2824.719,0,5271.181,0
57,4661.213,0,3164.064,0,4661.213,0
58,5266.18,0,2961.054,0,5266.18,0
59,5271.181,0,2866.074,0,5271.181,0
60,5271.185,0,3087.369,0,5271.185,0
61,5271.184,0,3445.612,0,5271.184,0
62,5276.184,0,2768.835,0,5276.184,0
63,5276.185,0,2870.852,0,5276.185,0
64,5271.199,0,3694.583,0,5271.199,0
65,5276.185,0,3381.585,0,5276.185,0
66,5276.184,0,2322.595,0,5276.184,0
67,5266.166,0,3205.875,0,5266.166,0
68,5266.171,0,3156.65,0,5266.171,0
69,5276.184,0,2862.164,0,5276.184,0
70,5276.213,0,2730.582,0,5276.213,0
71,5316.196,0,3346.928,0,5316.196,0
72,5031.232,0,3296.164,0,5031.232,0
73,5306.204,0,2525.553,0,5306.204,0
74,5241.151,0,3062.626,0,5241.151,0
75,5311.207,0,3104.848,0,5311.207,0
76,5326.213,0,2907.19,0,5326.213,0
77,5316.173,0,2597.658,0,5316.173,0
78,5311.173,0,2778.951,0,5311.173,0
79,5146.155,0,2596.337,0,5146.155,0
80,5296.169,0,3045.368,0,5296.169,0
81,5306.191,0,3315.63,0,5306.191,0
82,5261.159,0,2811.153,0,5261.159,0
83,5306.161,0,2752.193,0,5306.161,0
84,5326.176,0,2668.364,0,5326.176,0
85,5271.167,0,2248.719,0,5271.167,0
86,5306.172,0,2118.843,0,5306.172,0
87,4766.187,0,1593.406,0,4766.187,0
88,4736.19,0,1431.444,0,4736.19,0
89,5241.13,0,2642.915,0,5241.13,0
