Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
764,2410,0,-182018.5,0,2410,0
765,-195250,0,-198409,0,-195250,0
766,3200,0,-148404,0,3200,0
767,3230,0,-87720,0,3230,0
768,3170,0,-17958.5,0,3170,0
769,1460,0,-189647,0,1460,0
770,-196950,0,-200584,0,-196950,0
771,-194190,0,-198492.5,0,-194190,0
772,1670,0,-188164.5,0,1670,0
773,2600,0,-177713.5,0,2600,0
774,2380,0,-188575.5,0,2380,0
775,4430,0,-186980,0,4430,0
776,-194880,0,-197286.5,0,-194880,0
777,-194260,0,-199772,0,-194260,0
778,3320,0,-47809.5,0,3320,0
779,-196560,0,-198804.5,0,-196560,0
780,-196500,0,-198379,0,-196500,0
781,3200,0,-139492,0,3200,0
782,-189690,0,-196590.5,0,-189690,0
783,-196050,0,-199879,0,-196050,0
784,4410,0,-117627,0,4410,0
785,2970,0,-178138,0,2970,0
786,2290,0,-188034,0,2290,0
787,2400,0,-187501.5,0,2400,0
788,2980,0,-178285,0,2980,0
789,880,0,-188504,0,880,0
790,2970,0,-158460,0,2970,0
791,3320,0,-77670.5,0,3320,0
792,1410,0,-188318,0,1410,0
793,-197080,0,-198201.5,0,-197080,0
794,-195750,0,-198636.5,0,-195750,0
795,3580,0,-57876.5,0,3580,0
796,-197060,0,-198603.5,0,-197060,0
797,3310,0,-8558,0,3310,0
798,-192670,0,-197021,0,-192670,0
799,2040,0,-177449.5,0,2040,0
800,4330,0,-155921,0,4330,0
801,1380,0,-179071,0,1380,0
802,-195640,0,-207515.5,0,-195640,0
803,3480,0,-28564,0,3480,0
804,-194760,0,-196897.5,0,-194760,0
805,2690,0,2114.5,0,2690,0
806,-195240,0,-198241,0,-195240,0
807,-193310,0,-196108,0,-193310,0
808,-194600,0,-196965,0,-194600,0
809,-193000,0,-197483,0,-193000,0
810,1670,0,-187264,0,1670,0
811,2990,0,-187199,0,2990,0
812,1690,0,-186897,0,1690,0
813,2360,0,-177603,0,2360,0
814,2160,0,-168451.5,0,2160,0
815,3220,0,-178499,0,3220,0
816,1540,0,-168629,0,1540,0
817,3170,0,-177813.5,0,3170,0
818,2570,0,-175868.5,0,2570,0
819,3450,0,-187961,0,3450,0
820,4240,0,-146537.5,0,4240,0
821,3100,0,-187274,0,3100,0
822,-196840,0,-198528,0,-196840,0
823,4460,0,-187262.5,0,4460,0
824,2140,0,-188647,0,2140,0
825,2220,0,-187832,0,2220,0
826,-195270,0,-198160,0,-195270,0
827,-196590,0,-198049.5,0,-196590,0
828,-194930,0,-197190,0,-194930,0
829,-194110,0,-199004,0,-194110,0
830,-196020,0,-197126.5,0,-196020,0
831,1960,0,-188615,0,1960,0
832,1440,0,-187804.5,0,1440,0
833,1880,0,-186206,0,1880,0
834,1800,0,-167605.5,0,1800,0
835,-196920,0,-198108,0,-196920,0
836,3530,0,-168437,0,3530,0
837,1760,0,-179889,0,1760,0
838,-195810,0,-198630,0,-195810,0
839,-197140,0,-199560.5,0,-197140,0
840,-195780,0,-198299,0,-195780,0
841,-194720,0,-197646,0,-194720,0
842,-195420,0,-197627.5,0,-195420,0
843,-193480,0,-196073,0,-193480,0
844,-194480,0,-197561.5,0,-194480,0
845,-196980,0,-199237.5,0,-196980,0
846,3750,0,-147862.5,0,3750,0
847,900,0,-189226.5,0,900,0
848,1850,0,-186903.5,0,1850,0
849,1590,0,-188366,0,1590,0
850,2140,0,-188065.5,0,2140,0
851,2860,0,-148383.5,0,2860,0
852,950,0,-189411,0,950,0
853,1800,0,-178200.5,0,1800,0
854,2420,0,-138624,0,2420,0
855,3680,0,-137957,0,3680,0
856,3960,0,-186847.5,0,3960,0
857,-195300,0,-199314,0,-195300,0
858,4070,0,-178560.5,0,4070,0
859,2480,0,-187609,0,2480,0
860,-195470,0,-200882,0,-195470,0
861,2430,0,-179321,0,2430,0
862,-198120,0,-199728,0,-198120,0
863,-195430,0,-202722,0,-195430,0
864,-197170,0,-198940,0,-197170,0
865,2830,0,-128132.5,0,2830,0
866,1110,0,-189422,0,1110,0
867,-196660,0,-197778,0,-196660,0
868,2980,0,-178943.5,0,2980,0
869,-195890,0,-197359,0,-195890,0
870,-195550,0,-197414,0,-195550,0
871,2720,0,-167109.5,0,2720,0
872,5520,0,-57244,0,5520,0
873,-196380,0,-198743.5,0,-196380,0
874,-196710,0,-198005,0,-196710,0
875,-196290,0,-197869,0,-196290,0
876,1790,0,-180241,0,1790,0
877,2290,0,-148667,0,2290,0
878,3140,0,-147134.5,0,3140,0
879,-197080,0,-198757,0,-197080,0
880,2380,0,-148553,0,2380,0
881,2240,0,-178442,0,2240,0
882,-197000,0,-200153,0,-197000,0
883,2750,0,-147120.5,0,2750,0
884,1060,0,-186874.5,0,1060,0
885,-195410,0,-197460,0,-195410,0
886,-196640,0,-198155,0,-196640,0
887,-194800,0,-196837,0,-194800,0
888,1700,0,-188809.5,0,1700,0
889,1460,0,-187379.5,0,1460,0
890,2880,0,-138171.5,0,2880,0
891,2540,0,-107786.5,0,2540,0
892,-187080,0,-195796,0,-187080,0
893,2740,0,-157613.5,0,2740,0
894,1160,0,-187621,0,1160,0
895,3290,0,-187693,0,3290,0
896,3760,0,-17689,0,3760,0
897,3170,0,-187585,0,3170,0
898,-193380,0,-198156.5,0,-193380,0
899,2880,0,-190388,0,2880,0
900,2290,0,-148532.5,0,2290,0
901,2700,0,-177564,0,2700,0
902,-196330,0,-197665,0,-196330,0
903,-196310,0,-198741.5,0,-196310,0
904,-196160,0,-198704,0,-196160,0
