Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
108; -11,4313; 0; -12,92926; 0; -11,4313; 0
109; -11,89086; 0; -11,92077; 0; -11,89086; 0
110; -9,289612; 0; -10,26803; 0; -9,289612; 0
111; 3,916205; 0; -5,72939; 0; 3,916205; 0
112; -9,768975; 0; -11,84758; 0; -9,768975; 0
113; -11,89044; 0; -13,75685; 0; -11,89044; 0
114; -11,84404; 0; -12,0493; 0; -11,84404; 0
115; -10,10457; 0; -11,76536; 0; -10,10457; 0
116; -12,59709; 0; -17,39996; 0; -12,59709; 0
117; -12,20609; 0; -13,44171; 0; -12,20609; 0
118; -16,47548; 0; -17,9103; 0; -16,47548; 0
119; -9,920775; 0; -11,24067; 0; -9,920775; 0
120; -12,54765; 0; -15,959; 0; -12,54765; 0
121; -10,10665; 0; -11,71564; 0; -10,10665; 0
122; -12,3018; 0; -13,85077; 0; -12,3018; 0
123; -9,517451; 0; -10,77079; 0; -9,517451; 0
124; -6,416067; 0; -10,14408; 0; -6,416067; 0
125; -9,431856; 0; -10,54594; 0; -9,431856; 0
126; -13,03019; 0; -17,63979; 0; -13,03019; 0
127; -9,919667; 0; -10,93398; 0; -9,919667; 0
128; -10,40651; 0; -14,67111; 0; -10,40651; 0
129; -9,251246; 0; -11,60942; 0; -9,251246; 0
130; -6,295706; 0; -9,16349; 0; -6,295706; 0
131; -7,741413; 0; -10,05764; 0; -7,741413; 0
132; -13,22562; 0; -14,71434; 0; -13,22562; 0
133; 6,338227; 0; -8,381781; 0; 6,338227; 0
134; -9,317036; 0; -11,03106; 0; -9,317036; 0
135; -15,35526; 0; -17,12304; 0; -15,35526; 0
136; -15,32493; 0; -16,17127; 0; -15,32493; 0
137; -11,91108; 0; -11,95064; 0; -11,91108; 0
138; -9,297368; 0; -10,90521; 0; -9,297368; 0
139; -12,41496; 0; -14,75901; 0; -12,41496; 0
140; -18,86593; 0; -19,61679; 0; -18,86593; 0
141; -14,79072; 0; -14,86136; 0; -14,79072; 0
142; -12,22548; 0; -13,24819; 0; -12,22548; 0
143; -9,102355; 0; -10,06814; 0; -9,102355; 0
144; -11,98643; 0; -12,01717; 0; -11,98643; 0
145; -2,370637; 0; -10,24794; 0; -2,370637; 0
146; -12,07368; 0; -13,11558; 0; -12,07368; 0
147; -9,276316; 0; -10,50886; 0; -9,276316; 0
148; -14,88186; 0; -14,94378; 0; -14,88186; 0
149; -15,76814; 0; -17,71439; 0; -15,76814; 0
150; -15,76814; 0; -17,71439; 0; -15,76814; 0

