Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 281,7314; 0; 78,09355; 0; 281,7314; 0
1; 393,0276; 0; 163,4816; 0; 393,0276; 0
2; 423,7102; 0; 326,1945; 0; 423,7102; 0
3; 457,4947; 0; 378,0418; 0; 457,4947; 0
4; 457,4941; 0; 402,1018; 0; 457,4941; 0
5; 457,4947; 0; 393,2925; 0; 457,4947; 0
6; 457,4941; 0; 394,1867; 0; 457,4941; 0
7; 457,4947; 0; 377,4695; 0; 457,4947; 0
8; 457,4941; 0; 399,3057; 0; 457,4941; 0
9; 467,7323; 0; 409,069; 0; 467,7323; 0
10; 475,6652; 0; 403,9812; 0; 475,6652; 0
11; 475,6652; 0; 416,5251; 0; 475,6652; 0
12; 480,4738; 0; 435,1576; 0; 480,4738; 0
13; 480,6956; 0; 422,6744; 0; 480,6956; 0
14; 481,2908; 0; 424,7752; 0; 481,2908; 0
15; 481,2908; 0; 430,3629; 0; 481,2908; 0
16; 481,2908; 0; 414,8796; 0; 481,2908; 0
17; 481,6444; 0; 434,8188; 0; 481,6444; 0
18; 481,6444; 0; 430,3682; 0; 481,6444; 0
19; 481,6444; 0; 415,601; 0; 481,6444; 0
20; 481,6444; 0; 430,7259; 0; 481,6444; 0
21; 481,6444; 0; 406,3961; 0; 481,6444; 0
22; 481,6444; 0; 427,2825; 0; 481,6444; 0
23; 481,6444; 0; 435,9058; 0; 481,6444; 0
24; 481,6444; 0; 434,3901; 0; 481,6444; 0
25; 481,6444; 0; 424,0961; 0; 481,6444; 0
26; 481,6444; 0; 400,5714; 0; 481,6444; 0
27; 481,6444; 0; 413,614; 0; 481,6444; 0
28; 481,6444; 0; 420,2469; 0; 481,6444; 0
29; 481,6444; 0; 425,9331; 0; 481,6444; 0
30; 481,6444; 0; 417,144; 0; 481,6444; 0
31; 481,6444; 0; 441,1473; 0; 481,6444; 0
32; 481,6775; 0; 411,1263; 0; 481,6775; 0
33; 481,6775; 0; 416,1083; 0; 481,6775; 0
34; 481,6775; 0; 424,4032; 0; 481,6775; 0
35; 481,6775; 0; 420,4758; 0; 481,6775; 0
36; 481,6775; 0; 423,3083; 0; 481,6775; 0
37; 481,6775; 0; 435,8249; 0; 481,6775; 0
38; 481,6775; 0; 433,7455; 0; 481,6775; 0
39; 481,6775; 0; 433,0959; 0; 481,6775; 0
40; 481,6775; 0; 416,5734; 0; 481,6775; 0
41; 481,6775; 0; 418,6858; 0; 481,6775; 0
42; 481,6775; 0; 423,9542; 0; 481,6775; 0
43; 481,6775; 0; 417,3416; 0; 481,6775; 0
44; 481,6775; 0; 420,4137; 0; 481,6775; 0
45; 481,6775; 0; 421,356; 0; 481,6775; 0
46; 481,6775; 0; 393,2151; 0; 481,6775; 0
47; 481,6775; 0; 421,6207; 0; 481,6775; 0
48; 481,6775; 0; 425,2818; 0; 481,6775; 0
49; 481,6775; 0; 412,4409; 0; 481,6775; 0
50; 481,6775; 0; 447,3199; 0; 481,6775; 0
51; 481,6775; 0; 421,3165; 0; 481,6775; 0
52; 481,6775; 0; 442,2997; 0; 481,6775; 0
53; 481,6775; 0; 409,554; 0; 481,6775; 0
54; 481,6775; 0; 414,0281; 0; 481,6775; 0
55; 481,6775; 0; 424,5331; 0; 481,6775; 0
56; 481,6775; 0; 393,1573; 0; 481,6775; 0
57; 481,6775; 0; 431,73; 0; 481,6775; 0
58; 481,6775; 0; 424,7668; 0; 481,6775; 0
59; 481,6775; 0; 430,6522; 0; 481,6775; 0
60; 481,6775; 0; 433,0569; 0; 481,6775; 0
61; 481,6775; 0; 413,7171; 0; 481,6775; 0
62; 481,7948; 0; 427,7682; 0; 481,7948; 0
63; 481,7948; 0; 425,0115; 0; 481,7948; 0
64; 481,7948; 0; 403,7173; 0; 481,7948; 0
65; 481,7948; 0; 419,018; 0; 481,7948; 0
66; 481,7948; 0; 424,1339; 0; 481,7948; 0
67; 481,7948; 0; 427,7744; 0; 481,7948; 0
68; 481,7948; 0; 402,3333; 0; 481,7948; 0
69; 481,7948; 0; 443,6981; 0; 481,7948; 0
70; 481,7948; 0; 429,3938; 0; 481,7948; 0
71; 481,7948; 0; 422,0588; 0; 481,7948; 0
72; 481,7948; 0; 418,5995; 0; 481,7948; 0
73; 481,7948; 0; 438,4158; 0; 481,7948; 0
74; 481,7948; 0; 416,7826; 0; 481,7948; 0
75; 481,7945; 0; 423,188; 0; 481,7945; 0
76; 481,7945; 0; 423,5378; 0; 481,7945; 0
77; 481,7948; 0; 400,6804; 0; 481,7948; 0
78; 481,7948; 0; 413,0823; 0; 481,7948; 0
79; 481,7948; 0; 423,5198; 0; 481,7948; 0
80; 481,7945; 0; 394,688; 0; 481,7945; 0
81; 481,7945; 0; 396,3882; 0; 481,7945; 0
82; 481,7948; 0; 432,5608; 0; 481,7948; 0
83; 481,7948; 0; 440,1602; 0; 481,7948; 0
84; 481,7945; 0; 433,8055; 0; 481,7945; 0
85; 481,7948; 0; 423,199; 0; 481,7948; 0
86; 481,7945; 0; 432,5567; 0; 481,7945; 0
87; 481,7948; 0; 416,3248; 0; 481,7948; 0
88; 480,5997; 0; 429,2882; 0; 480,5997; 0
89; 481,7948; 0; 433,4043; 0; 481,7948; 0
90; 481,7948; 0; 432,358; 0; 481,7948; 0
91; 481,7948; 0; 433,0317; 0; 481,7948; 0
92; 481,7948; 0; 407,1901; 0; 481,7948; 0
93; 481,7945; 0; 430,4689; 0; 481,7945; 0
94; 481,7948; 0; 402,888; 0; 481,7948; 0
95; 481,7948; 0; 429,4431; 0; 481,7948; 0
96; 481,7945; 0; 410,3427; 0; 481,7945; 0
97; 481,7948; 0; 422,1208; 0; 481,7948; 0
98; 481,7948; 0; 427,0258; 0; 481,7948; 0
99; 481,7948; 0; 425,5474; 0; 481,7948; 0
100; 481,7948; 0; 425,5474; 0; 481,7948; 0

