Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 988,9133; 0; 48,2042; 0; 988,9133; 0
1; 988,9133; 0; 51,04665; 0; 988,9133; 0
2; 1599,237; 0; 300,4097; 0; 1599,237; 0
3; 1599,237; 0; 401,165; 0; 1599,237; 0
4; 1789,159; 0; 824,1354; 0; 1789,159; 0
5; 1979,313; 0; 556,8615; 0; 1979,313; 0
6; 2764,59; 0; 599,1393; 0; 2764,59; 0
7; 3655,691; 0; 1134,272; 0; 3655,691; 0
8; 4030,71; 0; 1192,894; 0; 4030,71; 0
9; 4030,71; 0; 842,7728; 0; 4030,71; 0
10; 4030,71; 0; 1247,202; 0; 4030,71; 0
11; 4030,71; 0; 924,6266; 0; 4030,71; 0
12; 4030,71; 0; 1015,05; 0; 4030,71; 0
13; 4030,71; 0; 1270,604; 0; 4030,71; 0
14; 4030,71; 0; 1076,217; 0; 4030,71; 0
15; 4030,71; 0; 522,6801; 0; 4030,71; 0
16; 4035,818; 0; 697,0637; 0; 4035,818; 0
17; 4035,818; 0; 837,5158; 0; 4035,818; 0
18; 4035,818; 0; 962,8787; 0; 4035,818; 0
19; 4035,818; 0; 1116,312; 0; 4035,818; 0
20; 4035,818; 0; 1559,228; 0; 4035,818; 0
21; 4035,818; 0; 955,9684; 0; 4035,818; 0
22; 4043,859; 0; 973,1037; 0; 4043,859; 0
23; 4910,771; 0; 1045,512; 0; 4910,771; 0
24; 4910,771; 0; 949,4429; 0; 4910,771; 0
25; 4910,771; 0; 1047,553; 0; 4910,771; 0
26; 4910,775; 0; 992,4401; 0; 4910,775; 0
27; 4910,771; 0; 750,3394; 0; 4910,771; 0
28; 4910,771; 0; 1091,196; 0; 4910,771; 0
29; 5316,021; 0; 1234,073; 0; 5316,021; 0
30; 5316,021; 0; 1055,922; 0; 5316,021; 0
31; 5301,016; 0; 904,3466; 0; 5301,016; 0
32; 5231,015; 0; 694,9022; 0; 5231,015; 0
33; 5256,016; 0; 681,6703; 0; 5256,016; 0
34; 5276,016; 0; 652,6846; 0; 5276,016; 0
35; 5315,716; 0; 986,5604; 0; 5315,716; 0
36; 5315,716; 0; 1465,51; 0; 5315,716; 0
37; 5335,732; 0; 1037,034; 0; 5335,732; 0
38; 5335,713; 0; 842,0494; 0; 5335,713; 0
39; 5335,732; 0; 1022,902; 0; 5335,732; 0
40; 5315,716; 0; 985,8138; 0; 5315,716; 0
41; 5315,717; 0; 934,2158; 0; 5315,717; 0
42; 5315,717; 0; 737,808; 0; 5315,717; 0
43; 5335,713; 0; 1072,647; 0; 5335,713; 0
44; 5315,738; 0; 1289,373; 0; 5315,738; 0
45; 5315,717; 0; 945,4142; 0; 5315,717; 0
46; 5315,716; 0; 839,5956; 0; 5315,716; 0
47; 5315,717; 0; 886,7171; 0; 5315,717; 0
48; 5330,551; 0; 1131,972; 0; 5330,551; 0
49; 5315,717; 0; 464,1353; 0; 5315,717; 0
50; 5315,696; 0; 588,5794; 0; 5315,696; 0
51; 5315,717; 0; 765,465; 0; 5315,717; 0
52; 5315,717; 0; 481,35; 0; 5315,717; 0
53; 5315,717; 0; 711,3158; 0; 5315,717; 0
54; 5315,716; 0; 879,8094; 0; 5315,716; 0
55; 5315,716; 0; 843,4938; 0; 5315,716; 0
56; 5315,717; 0; 941,8046; 0; 5315,717; 0
57; 5315,717; 0; 550,348; 0; 5315,717; 0
58; 5315,717; 0; 586,2556; 0; 5315,717; 0
59; 5315,716; 0; 917,6459; 0; 5315,716; 0
60; 5335,732; 0; 852,7328; 0; 5335,732; 0
61; 5335,731; 0; 1133,562; 0; 5335,731; 0
62; 5315,717; 0; 1179,746; 0; 5315,717; 0
63; 5315,717; 0; 781,9493; 0; 5315,717; 0
