Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -0,7358726; 0; -3,228996; 0; -0,7358726; 0
1; -1,661219; 0; -2,365713; 0; -1,661219; 0
2; -1,748892; 0; -3,54473; 0; -1,748892; 0
3; -2,766897; 0; -3,417701; 0; -2,766897; 0
4; -1,738643; 0; -2,739135; 0; -1,738643; 0
5; -0,7336565; 0; -1,985803; 0; -0,7336565; 0
6; -2,660388; 0; -3,611178; 0; -2,660388; 0
7; -0,6987535; 0; -1,399072; 0; -0,6987535; 0
8; -2,73795; 0; -3,7884; 0; -2,73795; 0
9; -1,72036; 0; -2,922424; 0; -1,72036; 0
10; -1,744044; 0; -3,744689; 0; -1,744044; 0
11; 1,328393; 0; -2,120471; 0; 1,328393; 0
12; -0,6973684; 0; -1,748747; 0; -0,6973684; 0
13; -1,76385; 0; -5,065249; 0; -1,76385; 0
14; -1,728947; 0; -2,584017; 0; -1,728947; 0
15; -2,748892; 0; -4,197099; 0; -2,748892; 0
16; -1,726316; 0; -2,581925; 0; -1,726316; 0
17; 0,2966759; 0; -2,554453; 0; 0,2966759; 0
18; -0,6973684; 0; -2,298338; 0; -0,6973684; 0
19; -0,6954293; 0; -1,804931; 0; -0,6954293; 0
20; -1,726454; 0; -2,582819; 0; -1,726454; 0
21; -1,718421; 0; -2,421648; 0; -1,718421; 0
22; -0,6650969; 0; -1,873054; 0; -0,6650969; 0
23; -0,6606648; 0; -2,711932; 0; -0,6606648; 0
24; -2,745845; 0; -3,696918; 0; -2,745845; 0
25; -1,707618; 0; -2,911974; 0; -1,707618; 0
26; -2,71108; 0; -3,563594; 0; -2,71108; 0
27; -1,712188; 0; -3,062334; 0; -1,712188; 0
28; -2,76205; 0; -3,966891; 0; -2,76205; 0
29; -2,756925; 0; -3,461773; 0; -2,756925; 0
30; -3,76385; 0; -5,26509; 0; -3,76385; 0
31; -0,7033241; 0; -1,461357; 0; -0,7033241; 0
32; -1,734765; 0; -2,486454; 0; -1,734765; 0
33; -1,699307; 0; -2,801226; 0; -1,699307; 0
34; -0,6977839; 0; -2,954232; 0; -0,6977839; 0
35; -0,6814405; 0; -1,993961; 0; -0,6814405; 0
36; -0,7160665; 0; -1,470817; 0; -0,7160665; 0
37; -0,6645429; 0; -2,269287; 0; -0,6645429; 0
38; -0,6753463; 0; -1,57777; 0; -0,6753463; 0
39; -2,742659; 0; -4,040866; 0; -2,742659; 0
40; 0,2955679; 0; -2,953927; 0; 0,2955679; 0
41; -2,745706; 0; -4,046745; 0; -2,745706; 0
42; -0,6941828; 0; -2,046655; 0; -0,6941828; 0
43; -2,759972; 0; -3,614169; 0; -2,759972; 0
44; -0,665651; 0; -1,968871; 0; -0,665651; 0
45; -1,704709; 0; -2,757701; 0; -1,704709; 0
46; -0,7342105; 0; -2,578241; 0; -0,7342105; 0
47; -0,6750692; 0; -1,787147; 0; -0,6750692; 0
48; -0,6912742; 0; -1,744128; 0; -0,6912742; 0
49; -2,742105; 0; -3,794695; 0; -2,742105; 0
50; -2,742105; 0; -3,794695; 0; -2,742105; 0

