Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 989,8752; 0; 49,05624; 0; 989,8752; 0
1; 1159,886; 0; 107,2845; 0; 1159,886; 0
2; 1224,883; 0; 198,4386; 0; 1224,883; 0
3; 1820,031; 0; 422,5566; 0; 1820,031; 0
4; 1820,031; 0; 272,9794; 0; 1820,031; 0
5; 2309,979; 0; 813,8909; 0; 2309,979; 0
6; 2309,979; 0; 767,7667; 0; 2309,979; 0
7; 2309,979; 0; 943,9288; 0; 2309,979; 0
8; 2309,979; 0; 906,3497; 0; 2309,979; 0
9; 2309,979; 0; 982,9474; 0; 2309,979; 0
10; 2420,024; 0; 1292,212; 0; 2420,024; 0
11; 2935,071; 0; 1063,624; 0; 2935,071; 0
12; 3335,101; 0; 1319,12; 0; 3335,101; 0
13; 3335,101; 0; 1276,498; 0; 3335,101; 0
14; 3405,124; 0; 1499,385; 0; 3405,124; 0
15; 3405,124; 0; 1428,675; 0; 3405,124; 0
16; 3405,124; 0; 1711,512; 0; 3405,124; 0
17; 3405,124; 0; 1453,03; 0; 3405,124; 0
18; 3405,124; 0; 1223,311; 0; 3405,124; 0
19; 3850,2; 0; 1538,511; 0; 3850,2; 0
20; 3850,2; 0; 1538,511; 0; 3850,2; 0

