Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -0,2067867; 0; -0,2457341; 0; -0,2067867; 0
1; -0,1238227; 0; -0,1713365; 0; -0,1238227; 0
2; -0,1872576; 0; -0,2204709; 0; -0,1872576; 0
3; -0,1444598; 0; -0,1888435; 0; -0,1444598; 0
4; -0,1135734; 0; -0,1243906; 0; -0,1135734; 0
5; -0,1886427; 0; -0,2156787; 0; -0,1886427; 0
6; -0,1331025; 0; -0,1582687; 0; -0,1331025; 0
7; -0,1182825; 0; -0,1401939; 0; -0,1182825; 0
8; -0,2106648; 0; -0,2419875; 0; -0,2106648; 0
9; -0,2191136; 0; -0,2366621; 0; -0,2191136; 0
10; -0,1470914; 0; -0,2177701; 0; -0,1470914; 0
11; -0,1192521; 0; -0,197964; 0; -0,1192521; 0
12; -0,1029086; 0; -0,1305679; 0; -0,1029086; 0
13; -0,1609418; 0; -0,2069044; 0; -0,1609418; 0
14; -0,1566482; 0; -0,186385; 0; -0,1566482; 0
15; -0,149169; 0; -0,1751316; 0; -0,149169; 0
16; -0,1585873; 0; -0,1894598; 0; -0,1585873; 0
17; -0,1439058; 0; -0,1658795; 0; -0,1439058; 0
18; -0,1308864; 0; -0,1529086; 0; -0,1308864; 0
19; -0,1184211; 0; -0,1460873; 0; -0,1184211; 0
20; -0,1286704; 0; -0,1554224; 0; -0,1286704; 0
21; -0,09764543; 0; -0,1124031; 0; -0,09764543; 0
22; -0,1584488; 0; -0,1975554; 0; -0,1584488; 0
23; -0,1048476; 0; -0,1284834; 0; -0,1048476; 0
24; -0,2045706; 0; -0,225831; 0; -0,2045706; 0
25; -0,116759; 0; -0,1289612; 0; -0,116759; 0
26; -0,1282548; 0; -0,1511565; 0; -0,1282548; 0
27; -0,0900277; 0; -0,1054155; 0; -0,0900277; 0
28; -0,1864266; 0; -0,2300554; 0; -0,1864266; 0
29; -0,1925208; 0; -0,2077839; 0; -0,1925208; 0
30; -0,09459834; 0; -0,1116343; 0; -0,09459834; 0
31; -0,1623269; 0; -0,1714127; 0; -0,1623269; 0
32; -0,1231302; 0; -0,1302908; 0; -0,1231302; 0
33; -0,1854571; 0; -0,1985873; 0; -0,1854571; 0
34; -0,198615; 0; -0,2079363; 0; -0,198615; 0
35; -0,2106648; 0; -0,2243005; 0; -0,2106648; 0
36; -0,08601108; 0; -0,1021745; 0; -0,08601108; 0
37; -0,1915513; 0; -0,2150069; 0; -0,1915513; 0
38; -0,2085873; 0; -0,2244806; 0; -0,2085873; 0
39; -0,1718837; 0; -0,1870222; 0; -0,1718837; 0
40; -0,1222992; 0; -0,1308726; 0; -0,1222992; 0
41; -0,2141274; 0; -0,2240305; 0; -0,2141274; 0
42; -0,1936288; 0; -0,2139197; 0; -0,1936288; 0
43; -0,1566482; 0; -0,1953532; 0; -0,1566482; 0
44; -0,1630194; 0; -0,199259; 0; -0,1630194; 0
45; -0,2112188; 0; -0,2209695; 0; -0,2112188; 0
46; -0,1822715; 0; -0,1999308; 0; -0,1822715; 0
47; -0,1707756; 0; -0,1821607; 0; -0,1707756; 0
48; -0,1518006; 0; -0,1756371; 0; -0,1518006; 0
49; -0,1716066; 0; -0,183518; 0; -0,1716066; 0
50; -0,1721607; 0; -0,1799446; 0; -0,1721607; 0
51; -0,1367036; 0; -0,1551939; 0; -0,1367036; 0
52; -0,1389197; 0; -0,1482618; 0; -0,1389197; 0
53; -0,1556787; 0; -0,1718006; 0; -0,1556787; 0
54; -0,1512465; 0; -0,1751523; 0; -0,1512465; 0
55; -0,1267313; 0; -0,1458379; 0; -0,1267313; 0
56; -0,2012465; 0; -0,211766; 0; -0,2012465; 0
57; -0,1056787; 0; -0,1642105; 0; -0,1056787; 0
58; -0,07036011; 0; -0,1629155; 0; -0,07036011; 0
