Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; 166.7804; 0; -21.75993; 0; 166.7804; 0
1; 271.5828; 0; 29.7139; 0; 271.5828; 0
2; 276.1826; 0; 153.805; 0; 276.1826; 0
3; 303.6578; 0; 240.4294; 0; 303.6578; 0
4; 303.6672; 0; 238.8068; 0; 303.6672; 0
5; 303.6659; 0; 245.7231; 0; 303.6659; 0
6; 290.2923; 0; 241.9727; 0; 290.2923; 0
7; 290.2696; 0; 247.8359; 0; 290.2696; 0
8; 300.8247; 0; 254.7226; 0; 300.8247; 0
9; 303.5611; 0; 274.4978; 0; 303.5611; 0
10; 301.3061; 0; 254.8338; 0; 301.3061; 0
11; 304.5464; 0; 259.1397; 0; 304.5464; 0
12; 304.5465; 0; 281.8404; 0; 304.5465; 0
13; 308.4963; 0; 277.8264; 0; 308.4963; 0
14; 309.4237; 0; 278.8241; 0; 309.4237; 0
15; 313.9166; 0; 298.1701; 0; 313.9166; 0
16; 334.9662; 0; 299.3683; 0; 334.9662; 0
17; 382.6763; 0; 249.5907; 0; 382.6763; 0
18; 378.0026; 0; 290.5719; 0; 378.0026; 0
19; 386.0267; 0; 324.9924; 0; 386.0267; 0
20; 385.5494; 0; 282.6955; 0; 385.5494; 0
21; 387.4681; 0; 292.7318; 0; 387.4681; 0
22; 401.3804; 0; 287.7934; 0; 401.3804; 0
23; 413.2626; 0; 255.8152; 0; 413.2626; 0
24; 424.9155; 0; 312.482; 0; 424.9155; 0
25; 453.8492; 0; 344.638; 0; 453.8492; 0
26; 467.5428; 0; 338.8561; 0; 467.5428; 0
27; 469.1902; 0; 343.9685; 0; 469.1902; 0
28; 470.0402; 0; 311.5874; 0; 470.0402; 0
29; 476.4661; 0; 340.3459; 0; 476.4661; 0
30; 483.2595; 0; 365.2311; 0; 483.2595; 0
31; 490.7788; 0; 342.4799; 0; 490.7788; 0
32; 522.0723; 0; 369.0712; 0; 522.0723; 0
33; 546.4032; 0; 360.1764; 0; 546.4032; 0
34; 552.8229; 0; 384.5391; 0; 552.8229; 0
35; 549.6923; 0; 389.4168; 0; 549.6923; 0
36; 584.5436; 0; 469.3406; 0; 584.5436; 0
37; 586.7029; 0; 423.5257; 0; 586.7029; 0
38; 602.3674; 0; 425.4316; 0; 602.3674; 0
39; 656.1185; 0; 364.2787; 0; 656.1185; 0
40; 656.1161; 0; 419.2927; 0; 656.1161; 0
41; 658.1967; 0; 402.8359; 0; 658.1967; 0
42; 665.4374; 0; 496.8124; 0; 665.4374; 0
43; 665.3201; 0; 560.3319; 0; 665.3201; 0
44; 665.3302; 0; 543.7692; 0; 665.3302; 0
45; 633.0528; 0; 550.594; 0; 633.0528; 0
46; 633.0532; 0; 571.2263; 0; 633.0532; 0
47; 622.9944; 0; 419.2621; 0; 622.9944; 0
48; 638.2579; 0; 544.0543; 0; 638.2579; 0
49; 665.5798; 0; 572.2607; 0; 665.5798; 0
50; 644.5591; 0; 567.7894; 0; 644.5591; 0
51; 655.9114; 0; 543.7032; 0; 655.9114; 0
52; 664.1517; 0; 481.0504; 0; 664.1517; 0
53; 635.8698; 0; 546.9759; 0; 635.8698; 0
54; 668.2358; 0; 544.119; 0; 668.2358; 0
55; 639.8608; 0; 483.5699; 0; 639.8608; 0
56; 640.6248; 0; 596.9077; 0; 640.6248; 0
57; 657.5572; 0; 519.777; 0; 657.5572; 0
58; 688.6066; 0; 556.7369; 0; 688.6066; 0
59; 681.7982; 0; 500.4938; 0; 681.7982; 0
60; 677.7461; 0; 539.3202; 0; 677.7461; 0
61; 675.2138; 0; 547.851; 0; 675.2138; 0
62; 669.3463; 0; 548.4382; 0; 669.3463; 0
63; 652.7625; 0; 545.9958; 0; 652.7625; 0
64; 687.1584; 0; 549.4203; 0; 687.1584; 0
65; 653.0424; 0; 535.9749; 0; 653.0424; 0
66; 652.993; 0; 439.6786; 0; 652.993; 0
67; 658.5796; 0; 533.3716; 0; 658.5796; 0
68; 671.7291; 0; 505.3736; 0; 671.7291; 0
69; 717.1485; 0; 549.7161; 0; 717.1485; 0
70; 678.5837; 0; 560.5627; 0; 678.5837; 0
71; 696.0261; 0; 582.9507; 0; 696.0261; 0
72; 678.9734; 0; 539.127; 0; 678.9734; 0
73; 729.8542; 0; 611.5254; 0; 729.8542; 0
74; 743.4305; 0; 640.6476; 0; 743.4305; 0
75; 788.5671; 0; 573.0225; 0; 788.5671; 0
76; 674.9708; 0; 568.3384; 0; 674.9708; 0
77; 682.5667; 0; 575.8979; 0; 682.5667; 0
78; 732.7173; 0; 582.6312; 0; 732.7173; 0
79; 758.2646; 0; 572.361; 0; 758.2646; 0
80; 713.9424; 0; 566.8978; 0; 713.9424; 0
81; 804.9417; 0; 611.6544; 0; 804.9417; 0
82; 774.72; 0; 587.3276; 0; 774.72; 0
83; 624.5671; 0; 510.206; 0; 624.5671; 0
84; 837.5495; 0; 680.3519; 0; 837.5495; 0
85; 738.3999; 0; 574.775; 0; 738.3999; 0
86; 615.6165; 0; 551.9427; 0; 615.6165; 0
87; 730.4637; 0; 603.1294; 0; 730.4637; 0
88; 656.9565; 0; 592.7614; 0; 656.9565; 0
89; 771.9962; 0; 598.9203; 0; 771.9962; 0
90; 695.473; 0; 604.7226; 0; 695.473; 0
91; 673.5401; 0; 573.8485; 0; 673.5401; 0
92; 759.0916; 0; 586.4031; 0; 759.0916; 0
93; 673.9927; 0; 534.0865; 0; 673.9927; 0
94; 734.6907; 0; 642.9755; 0; 734.6907; 0
95; 738.0639; 0; 594.3019; 0; 738.0639; 0
96; 811.9363; 0; 650.9894; 0; 811.9363; 0
97; 726.7571; 0; 552.0136; 0; 726.7571; 0
98; 695.4623; 0; 550.5018; 0; 695.4623; 0
99; 800.603; 0; 569.8712; 0; 800.603; 0
100; 819.9926; 0; 623.6689; 0; 819.9926; 0
101; 669.3304; 0; 587.5395; 0; 669.3304; 0
102; 710.7251; 0; 549.0969; 0; 710.7251; 0
103; 735.728; 0; 577.9905; 0; 735.728; 0
104; 689.139; 0; 542.9428; 0; 689.139; 0
105; 818.6363; 0; 589.3665; 0; 818.6363; 0
106; 751.4492; 0; 613.7201; 0; 751.4492; 0
107; 947.5399; 0; 585.2902; 0; 947.5399; 0
108; 804.7043; 0; 552.1417; 0; 804.7043; 0
109; 703.6641; 0; 464.1284; 0; 703.6641; 0
110; 803.7524; 0; 500.108; 0; 803.7524; 0
111; 738.3895; 0; 453.8149; 0; 738.3895; 0
112; 964.9738; 0; 526.2986; 0; 964.9738; 0
113; 869.172; 0; 524.0048; 0; 869.172; 0
114; 921.8815; 0; 611.4059; 0; 921.8815; 0
115; 839.4236; 0; 631.1499; 0; 839.4236; 0
116; 819.5038; 0; 599.7573; 0; 819.5038; 0
117; 798.8035; 0; 610.6577; 0; 798.8035; 0
118; 781.7305; 0; 615.9423; 0; 781.7305; 0
119; 816.8195; 0; 607.5565; 0; 816.8195; 0
120; 830.9087; 0; 634.0931; 0; 830.9087; 0
