Generation; PopBestRed; PopBestBlue; PopAvgRed; PopAvgBlue; BestOverallRed; BestOverallBlue
0; -6,772991; 0; -11,08888; 0; -6,772991; 0
1; -7,584349; 0; -14,36763; 0; -7,584349; 0
2; -3,085595; 0; -6,864362; 0; -3,085595; 0
3; -14,66163; 0; -16,56486; 0; -14,66163; 0
4; 2,621607; 0; -10,54634; 0; 2,621607; 0
5; -10,80734; 0; -14,73505; 0; -10,80734; 0
6; 5,056371; 0; -17,28154; 0; 5,056371; 0
7; -6,578116; 0; -9,300097; 0; -6,578116; 0
8; -2,826039; 0; -10,08897; 0; -2,826039; 0
9; -2,836288; 0; -13,04694; 0; -2,836288; 0
10; -3,779778; 0; -12,69058; 0; -3,779778; 0
11; -7,922022; 0; -11,89298; 0; -7,922022; 0
12; 334,495; 0; 11,24155; 0; 334,495; 0
13; -10,71385; 0; -14,87966; 0; -10,71385; 0
14; -2,951939; 0; -7,352057; 0; -2,951939; 0
15; -10,74044; 0; -12,71106; 0; -10,74044; 0
16; 6,102909; 0; -8,515173; 0; 6,102909; 0
17; -4,606925; 0; -16,42308; 0; -4,606925; 0
18; 40,31233; 0; -2,652915; 0; 40,31233; 0
19; -6,854432; 0; -14,06821; 0; -6,854432; 0
20; -7,029086; 0; -11,99005; 0; -7,029086; 0
21; -2,977839; 0; -14,33193; 0; -2,977839; 0
22; 8,785872; 0; -12,88146; 0; 8,785872; 0
23; 85,13629; 0; -2,605484; 0; 85,13629; 0
24; 12,61316; 0; -5,023421; 0; 12,61316; 0
25; 6,368144; 0; -4,641399; 0; 6,368144; 0
26; -3,136288; 0; -6,346427; 0; -3,136288; 0
27; -10,87729; 0; -14,96933; 0; -10,87729; 0
28; -3,162881; 0; -6,020236; 0; -3,162881; 0
29; -10,80471; 0; -12,82781; 0; -10,80471; 0
30; -2,954986; 0; -5,938878; 0; -2,954986; 0
31; -10,74363; 0; -13,67253; 0; -10,74363; 0
32; -6,090028; 0; -10,92659; 0; -6,090028; 0
33; -6,982133; 0; -11,80652; 0; -6,982133; 0
34; -2,839474; 0; -6,038684; 0; -2,839474; 0
35; 2,042659; 0; -6,392389; 0; 2,042659; 0
36; -10,90831; 0; -15,64599; 0; -10,90831; 0
37; 8,986288; 0; -8,561227; 0; 8,986288; 0
38; 6,74349; 0; -7,671849; 0; 6,74349; 0
39; 3,47036; 0; -13,28533; 0; 3,47036; 0
40; 6,992521; 0; -4,613727; 0; 6,992521; 0
41; -10,9097; 0; -17,53083; 0; -10,9097; 0
42; 9,109141; 0; -8,881116; 0; 9,109141; 0
43; -3,127424; 0; -7,694564; 0; -3,127424; 0
44; -7,092105; 0; -10,87276; 0; -7,092105; 0
45; -1,942244; 0; -6,843933; 0; -1,942244; 0
46; 80,44723; 0; -4,597223; 0; 80,44723; 0
47; 6,21662; 0; -6,306849; 0; 6,21662; 0
48; -3,070914; 0; -7,087264; 0; -3,070914; 0
49; -10,76108; 0; -15,07264; 0; -10,76108; 0
